accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status
ENCFF542KZY	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0					25.74	62.98	11.28	79.49	25.74	62.98	11.28	4.86	83.73	5.37	10.91	79.49	7.534464005995099	0.334726291522037	1.69600899264664	0.8026769776797099	1.56528255541042	16.8693308076209	33.5918025364676	0.931529946866364	36.674177885791295	1.3030000000000002	1.3814	1.5545	1.9008	6.1326	6.6376	2.2955	1.7266	1.5467	1.423	0
ENCFF163WTN	DNase-seq	human	y2015	paired-ended	2.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0					33.02	51.78	15.2	74.44	33.02	51.78	15.2	2.38	79.31	14.16	6.52	74.44	8.610596054084459	0.388434018301307	1.62075135824589	0.876754376827295	1.5797782824179198	16.6039338782521	31.263961517716798	0.988909491169955	38.0668810229843	1.1983	1.2862	1.4581	1.8701	10.7146	12.7471	2.4647	1.5785	1.4351	1.3045	0
ENCFF197WIZ	DNase-seq	human	y2015	paired-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	0.0	0.0	0.0					50.11	40.33	9.56	64.79	50.11	40.33	9.56	18.77	86.51	6.99	6.51	64.79	18.0817331145505	0.584585488572362	1.85243046456404	1.2695584162168	1.84094033599555	17.141155221557902	26.023629348610502	1.42497752369587	31.7809900862364	1.5719999999999998	1.7126	2.0547	2.6764	11.2262	10.2332	3.3674	2.2656	1.8573	1.6831	0
ENCFF080CPN	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0					42.28	39.04	18.68	72.12	42.28	39.04	18.68	2.76	67.82	5.12	27.06	72.12	7.26604760890238	0.357248639856997	1.25699557791138	0.738270552839022	1.19048237659982	12.3882136528738	43.4841745347973	0.821801780267404	32.4967652759518	0.8611	0.9219	1.0195	1.3756	14.1334	17.7751	2.0494	1.0889	0.9854	0.9051	0
ENCFF796KYR	DNase-seq	human	y2015	paired-ended	2.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0					5.86	81.32	12.82	95.79	5.86	81.32	12.82	11.99	81.68	9.64	8.68	95.79	8.11370038724133	0.36400279268381797	1.75425600142881	0.88509405012218	1.63562782617167	18.2711744696742	31.9718661460151	0.9122902442786509	36.091988082384205	1.393	1.5006	1.6865	2.108	5.3149	5.3803	2.4695	1.9209	1.6669999999999998	1.5322	0
ENCFF002ERF	DNase-seq	human	y2014	paired-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0					16.1	65.97	17.93	90.31	16.1	65.97	17.93	12.87	69.12	20.97	9.91	90.31	13.637251950922598	0.48801142923890395	1.50491717845157	0.9951165162385941	1.5771361310408998	16.368318904518198	27.110747707637895	1.0490280205043399	37.269472161447	1.3882	1.4943	1.6573	2.0952	12.4264	13.7446	2.7278	1.7597	1.5786	1.4635	0
ENCFF372XAY	DNase-seq	human	y2014	paired-ended	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	0.0	2.0	0.0					23.58	48.16	28.25	86.07	23.58	48.16	28.25	14.1	68.77	16.04	15.19	86.07	16.4544042408214	0.657431254114359	1.3812697056140102	1.08084931918186	1.48622195017728	13.7734301915992	27.9728769907723	0.8791735479921929	36.3143427997274	0.8944	0.9602	1.1035	1.4901	21.0318	27.0615	2.5027	1.1721	1.0251	0.9384	0
ENCFF412NKG	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					18.31	66.7	14.99	84.92	18.31	66.7	14.99	9.55	91.02	4.55	4.43	84.92	13.081777861963198	0.513844585186364	1.54616843220979	1.1378131177469801	1.78969046405204	15.927872340854302	27.163235326714503	1.27665190958753	37.562945961685294	1.4392	1.6029	1.8017	2.2937	8.0225	7.8827	2.8317	1.9626	1.7125	1.5625	0
ENCFF975UBI	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	0.0	0.0					54.48	38.2	7.33	54.86	54.48	38.2	7.33	11.51	93.65	2.87	3.48	54.86	7.48141911332675	0.343350152543981	1.52130063178043	0.7987610723104909	1.4994942122128099	16.3857071034412	30.389971469934398	0.8743768512741609	40.705619393175795	1.3927	1.4794	1.6576	2.0186	4.9251	4.9808	2.352	1.8048	1.5993	1.4971	0
ENCFF045DGR	DNase-seq	human	y2017	paired-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0					7.93	65.19	26.88	97.42	7.93	65.19	26.88	10.23	36.22	20.55	43.23	97.42	9.74679271109415	0.46851095398311293	1.77697606243529	1.1668652143442702	2.15775664724285	16.5855545534114	28.8451297332073	1.1932356294064	38.059178494875205	1.6189	1.7675	1.9789	2.3853	6.2491	7.2738	2.7708	2.1221	1.8739	1.7566	0
ENCFF075JVN	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					7.96	69.74	22.3	97.48	7.96	69.74	22.3	13.06	36.46	24.19	39.35	97.48	14.030168255754399	0.70041748275977	1.7702359944281798	1.5547773139080399	2.3008522385783197	16.045358446273198	26.244746111289	1.54204979691529	35.8113943600938	1.579	1.7203	2.0012	2.5292	7.778	9.6573	3.2166	2.2122	1.8796	1.736	0
ENCFF616HZK	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					7.96	74.46	17.59	97.15	7.96	74.46	17.59	32.94	53.43	20.2	26.37	97.15	14.402837569069801	0.5790224623789261	1.74876066627074	1.23199978664894	2.00067903077076	16.7112344717869	26.5533854607408	1.1690201955239399	35.6030603568091	1.5175	1.644	1.8849	2.4483	9.2826	9.5822	3.097	2.1521	1.812	1.6542	0
ENCFF894ELE	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					8.6	68.94	22.46	97.22	8.6	68.94	22.46	29.48	45.9	20.32	33.78	97.22	12.521472830352302	0.53291037117125	1.7785266208213701	1.26284939656544	2.08521077675391	15.8175042671248	27.989045426355702	1.5395676346133798	36.4729126762419	1.4094	1.529	1.7506	2.2475	10.7759	12.0869	2.8414	1.8757	1.659	1.5492	0
ENCFF417NWI	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0					31.53	54.35	14.13	75.46	31.53	54.35	14.13	8.52	85.09	3.66	11.25	75.46	9.97199155141267	0.385796492873336	1.4905392987002701	0.949733417344724	1.68249555695575	16.4618714583861	30.483365535373803	1.0044733972071098	37.569733291746296	1.4399	1.5831	1.7459	2.1068	7.9187	8.3146	2.5063	1.8046	1.6318	1.5448	0
ENCFF014MOR	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					11.26	71.19	17.54	96.57	11.26	71.19	17.54	21.41	38.79	28.7	32.51	96.57	19.822450259116	0.788100351040856	1.7219881613313899	1.58064297923336	2.15026406308841	16.1644369464191	25.049294132256698	1.52662892750305	31.1961941800112	1.4639	1.6239	1.8687	2.5683	11.3067	12.1609	3.4004	2.1381	1.7567	1.6535	0
ENCFF070AZA	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0					34.12	49.37	16.52	72.42	34.12	49.37	16.52	8.67	88.51	6.18	5.32	72.42	7.19174392809795	0.297026873127093	1.4182978227556398	0.717173693664379	1.4469891676431998	14.9865557414569	30.2294648019857	0.8360064286201109	42.876741542649	1.2569	1.3332	1.4703	1.7103	8.0781	9.4576	2.1119	1.521	1.4011	1.3201	0
ENCFF991YFL	DNase-seq	human	y2017	paired-ended	2.0	2.0	1.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0					8.47	68.88	22.64	96.72	8.47	68.88	22.64	21.66	49.49	21.25	29.26	96.72	12.664041271737199	0.536501731041732	1.7823889918527498	1.24280201774896	2.10071996350598	15.7785941428864	28.086840777216803	1.5378834791845302	36.2702276248256	1.4097	1.53	1.7424	2.2394	11.0191	12.3594	2.8436	1.8844	1.6483	1.5267	0
ENCFF990AOS	DNase-seq	human	y2017	paired-ended	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					7.3	75.9	16.8	97.62	7.3	75.9	16.8	38.76	53.2	17.57	29.23	97.62	7.661138630175881	0.332087792858338	1.7430806593083399	0.883505630282351	1.7493675121807801	16.6174703529257	30.445099043283	0.9616856877766341	39.6065646912091	1.466	1.6396	1.8001	2.1344	5.0758	5.2089	2.4157	1.9267	1.6979	1.5787	0
ENCFF373TKW	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	0.0					14.08	64.71	21.21	90.24	14.08	64.71	21.21	12.73	79.44	10.22	10.34	90.24	9.03219140337987	0.374035635562087	1.4884505878030903	0.969645481263777	1.6699577516532	15.534763041881002	29.460529941219697	1.27697924320353	40.1934469140338	1.3099	1.4107	1.5729	1.9637	10.6973	12.7065	2.5431	1.6335	1.4968	1.3939	0
ENCFF940ZEI	DNase-seq	human	y2017	paired-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					34.81	49.22	15.97	75.78	34.81	49.22	15.97	16.84	83.67	6.99	9.33	75.78	11.228746916543901	0.43602966740062604	1.58259937420327	0.996535768090989	1.7984413025843102	15.100036422032002	28.1112900021522	1.19271807691671	39.553602470076	1.4178	1.5358	1.7139	2.1382	7.917000000000002	8.2407	2.5414	1.8287	1.6345	1.5315	0
ENCFF326TCK	DNase-seq	human	y2014	paired-ended	2.0	2.0	1.0	2.0	0.0	2.0	2.0	2.0	0.0	1.0	2.0	0.0					36.34	40.33	23.33	76.87	36.34	40.33	23.33	8.01	69.2	19.59	11.21	76.87	15.866578017326301	0.6319809583485141	1.42798209812575	1.04011760686475	1.45108952212997	13.742254405650101	28.124428516545898	0.8834691189833871	36.83209975602529	0.9019	0.9578	1.1135	1.524	20.3269	26.1345	2.4666	1.1812	1.0409	0.9618	0
ENCFF177ITM	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					27.28	58.51	14.21	76.16	27.28	58.51	14.21	2.95	90.04	6.54	3.42	76.16	7.76879445542204	0.312409503061163	1.45265814132207	0.817606265790597	1.6500501922244497	16.1465469693822	29.5676715003331	0.8888270368782378	41.3954359355861	1.4278	1.5361	1.6979	1.9739	5.5063	5.6352	2.2217	1.8083	1.6547	1.5531	0
ENCFF002EQZ	DNase-seq	human	y2014	paired-ended	2.0	2.0	0.0	2.0	0.0	2.0	2.0	2.0	1.0	1.0	2.0	0.0					15.78	52.2	32.02	86.87	15.78	52.2	32.02	5.52	88.07	5.49	6.44	86.87	10.5248107377912	0.49879137294969	1.4618206406393603	0.8977946838282279	1.66646063658826	14.544482390385802	30.7414253011887	0.946348278209117	38.71806595841971	0.9693	1.0445	1.1637	1.4856	19.1264	25.299	2.4313	1.1895	1.1007	1.0391	0
ENCFF678FZC	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0					15.86	56.07	28.07	89.31	15.86	56.07	28.07	16.25	80.5	7.33	12.17	89.31	16.5071685876607	0.601729875326068	1.50197111644297	1.19273792323433	1.7385050895991698	14.4641374485973	26.140207506586698	1.06826012199348	36.7852823305592	1.1002	1.1976	1.3341	1.8496	18.2067	22.35	2.8346	1.4913	1.2844	1.1799	0
ENCFF860JXB	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					13.11	59.7	27.19	95.85	13.11	59.7	27.19	17.18	38.21	23.27	38.52	95.85	12.1837947282779	0.5480555688064149	1.55904318190251	1.18854913683898	1.8633889339418102	15.7062973386973	27.380516995553002	1.29296591348779	38.27738820249429	1.4589	1.5702	1.785	2.2707	9.0501	10.4029	2.7959	1.9627	1.7011	1.5639	0
ENCFF256GSA	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					7.64	76.13	16.23	97.22	7.64	76.13	16.23	34.13	55.3	20.48	24.22	97.22	11.853224626146801	0.437522997606182	1.65448396472529	1.0136517924696	1.81572560806704	16.7117660921227	29.2259780959429	1.03938843938761	36.2482583835319	1.3939	1.4982	1.6699	2.0792	8.2277	8.2817	2.6041	1.8652	1.6283	1.5256	0
ENCFF815ZUV	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					18.36	70.21	11.43	86.22	18.36	70.21	11.43	12.31	85.63	9.36	5.02	86.22	16.3930285425613	0.638545087143218	1.5484718363223002	1.21808537509472	1.70841121495327	16.679060368779997	26.2999747410962	1.06501641828745	34.4494064157616	1.3531	1.4821	1.6969	2.2857	10.1524	9.9548	3.0849	1.9725	1.6303	1.4709	0
ENCFF110JAO	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0					13.72	74.3	11.98	90.25	13.72	74.3	11.98	13.5	82.15	10.89	6.97	90.25	7.28309463421801	0.302395288999708	1.6808240169602502	0.778433216959438	1.52676973680183	17.3483483544758	32.0664494263264	0.9167760009957421	38.096909324262796	1.3416	1.4256	1.618	1.9234	5.1245	5.1961	2.2723	1.7887	1.5941	1.4598	0
ENCFF996JWF	DNase-seq	human	y2016	paired-ended	2.0	2.0	1.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0					41.96	43.33	14.71	72.82	41.96	43.33	14.71	23.17	84.3	5.86	9.84	72.82	21.923426500088702	0.790796981805861	1.4897358811223	1.4922098107443797	1.9068619278365502	14.3601933967592	23.779734213908895	1.4986635401932902	32.7583777475409	1.2358	1.3579	1.5658	2.2346	15.0979	16.2457	3.1806	1.7797	1.4773	1.3608	0
ENCFF285JBS	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					12.5	67.21	20.29	96.34	12.5	67.21	20.29	19.06	36.2	27.76	36.05	96.34	11.219793213663099	0.572758603990444	1.73532640278944	1.3206641053786998	2.22444630980823	16.3290178859689	27.9145412281268	1.36344191902886	37.320010331245605	1.6025	1.7685	1.9755	2.4416	6.3303	7.6623	2.9731	2.1673	1.9011	1.7593	0
ENCFF328DGK	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0					53.21	39.28	7.51	56.24	53.21	39.28	7.51	11.96	93.41	2.97	3.62	56.24	7.46623054091708	0.334867849859672	1.55056837684495	0.8067316817089671	1.5042300159509001	16.3252367395562	30.439053445595302	0.8606416702000931	40.712439679366796	1.3748	1.4638	1.6575	2.0257	4.9116	4.9761	2.3653	1.8205	1.5855	1.4519	0
ENCFF560UBJ	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0					22.41	63.55	14.04	84.92	22.41	63.55	14.04	14.93	79.13	12.53	8.35	84.92	7.739660359007701	0.3298725095955661	1.6776677375108702	0.8189351076927329	1.54156872468095	16.7194285331208	32.028811703451	1.02058298049389	38.123472344446505	1.2623	1.357	1.5139	1.856	7.1192	7.9355	2.2524	1.6909999999999998	1.5202	1.3933	0
ENCFF830OFV	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0					24.07	49.42	26.51	81.76	24.07	49.42	26.51	7.93	82.29	8.1	9.61	81.76	13.341372989511699	0.5773391953912099	1.61927863610679	1.14406604462698	1.70376393731825	15.1072949543118	30.4905109086649	1.21421778739474	34.802155546673696	0.9975	1.0617	1.2346	1.7247	18.3923	22.955	2.6099	1.3575	1.1509	1.109	0
ENCFF072DEL	DNase-seq	human	y2016	paired-ended	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0					47.56	37.04	15.4	62.82	47.56	37.04	15.4	12.31	89.15	3.44	7.41	62.82	15.080148212595198	0.606785099989272	1.5260993043250701	1.01150498502195	1.53812418876239	15.234231780826399	27.783023928341102	0.9872194340995071	36.232863066039	1.1778	1.2836	1.5081	2.0318	14.86	17.403	2.957	1.715	1.4064	1.2726	0
ENCFF566MNM	DNase-seq	human	y2015	paired-ended	2.0	0.0	0.0	2.0	1.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0					34.48	51.32	14.21	69.78	34.48	51.32	14.21	2.6	90.0	6.73	3.27	69.78	6.814054970736049	0.272682150021715	1.45440820631605	0.760966227535003	1.60941410046946	15.6652120861167	29.9323723450458	0.9141108100841729	42.5767791036751	1.4071	1.5141	1.6527	1.8561	5.4044	5.5718	2.1122	1.7328	1.5877	1.5081	0
ENCFF752GHJ	DNase-seq	human	y2014	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0					15.29	66.94	17.78	90.0	15.29	66.94	17.78	13.1	75.27	16.07	8.66	90.0	15.6912395690836	0.516836451509173	1.50975674726273	1.1309909781793102	1.7015274798863602	15.8082971883885	26.543531531799196	1.1275949275739099	35.9702251263172	1.3239	1.4729	1.6415	2.0492	11.3705	11.5804	2.7311	1.8283	1.581	1.5192	0
ENCFF002DNL	DNase-seq	human	y2014	paired-ended	2.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0					22.17	65.17	12.66	80.96	22.17	65.17	12.66	5.22	90.63	5.56	3.81	80.96	11.323902233329699	0.492433007821539	1.58868267999568	1.07053784010326	1.6450430158950502	16.0325614641346	28.2191470871065	0.9838375423602429	38.643855129253396	1.395	1.5378	1.7221	2.1022	7.6654	8.3016	2.5999	1.8466	1.5769	1.4891	0
ENCFF717SDM	DNase-seq	human	y2017	paired-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	0.0	2.0	0.0					33.63	50.35	16.02	77.87	33.63	50.35	16.02	17.81	80.09	5.93	13.99	77.87	10.9011769132334	0.4125294848498	1.5443756033928502	1.01618074807276	1.7353940168236799	15.0161352674981	29.354093148351396	1.16688683399384	38.8532279837841	1.3959	1.4904	1.6403	2.0676	7.7457	8.0575	2.53	1.8112	1.5942	1.4794	0
ENCFF863WED	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	1.0	0.0					40.33	44.58	15.09	69.45	40.33	44.58	15.09	2.53	77.71	12.27	10.02	69.45	13.8742549846508	0.536235882479166	1.57936685190781	1.18775481605073	1.9733874605322501	15.489421986328098	29.4512614352466	1.1261172493223202	34.7821993334822	1.3841	1.495	1.6692	2.1367	11.6304	12.7511	2.6083	1.7802	1.6149	1.5254	0
ENCFF459ZWQ	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0					38.48	46.72	14.8	73.8	38.48	46.72	14.8	16.47	81.52	6.39	12.08	73.8	11.041679968199901	0.41933298045652895	1.54459120183386	1.06120490265337	1.80595345733452	15.3845361695292	28.7250300185569	1.2939388259912301	38.7237324754445	1.402	1.5255	1.7239	2.2035	7.6261	8.0266	2.6426	1.8634	1.6587	1.5469	0
ENCFF327MNG	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					7.49	76.84	15.67	97.42	7.49	76.84	15.67	32.69	51.16	22.06	26.78	97.42	10.7063171353681	0.435170732153176	1.60622177356701	1.0005372352796	1.72758210610448	16.8205420896929	29.392253859410896	1.04887825476733	37.262496813656504	1.4118	1.5426	1.6896	2.1052	6.8037	6.976	2.574	1.8707	1.6416	1.5252	0
ENCFF994JJX	DNase-seq	human	y2016	paired-ended	2.0	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	0.0	0.0					59.27	31.21	9.52	62.63	59.27	31.21	9.52	23.83	82.78	6.74	10.49	62.63	8.38723862203039	0.38828639566920203	1.62615310329302	0.8979714639480659	1.54136338914797	16.3550521940654	30.2348969636656	1.06323776782136	39.505800100359004	1.3751	1.4613	1.6431	2.0164	7.0433	7.874	2.4007	1.7926	1.5904	1.4885	0
ENCFF377UJH	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0					13.47	69.43	17.1	96.15	13.47	69.43	17.1	24.54	37.84	29.81	32.35	96.15	19.3281434586375	0.761215278829552	1.71215379799877	1.59472531023132	2.10866426357294	16.2206807419299	25.2365229858944	1.5387877502801899	31.4991064126253	1.4772	1.615	1.8746	2.5305	11.1203	11.8628	3.3683	2.1166	1.7875	1.6397	0
ENCFF576PPN	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0					21.38	51.38	27.24	83.65	21.38	51.38	27.24	8.95	84.0	7.54	8.45	83.65	13.229907496188801	0.568543185690537	1.80220326005229	1.16840384363338	1.8009615981568199	15.201114736457301	30.4375478557189	1.20096297778115	34.590355046320894	1.0119	1.0999	1.2227	1.6859	18.3821	23.0011	2.5828	1.3574	1.1896	1.1042	0
ENCFF229OLT	DNase-seq	human	y2015	paired-ended	2.0	2.0	0.0	2.0	0.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0					45.57	46.97	7.45	75.55	45.57	46.97	7.45	16.7	64.41	25.36	10.23	75.55	14.226435237240901	0.526987696516787	1.6284559148863602	1.1027874635178	1.6277455521142399	17.3473633363507	28.4896063778399	1.06148494233884	33.9891334791945	1.3152	1.4563	1.645	2.1767	8.7582	8.6429	2.8082	1.9376	1.6143	1.4857	0
ENCFF286UWB	DNase-seq	human	y2016	paired-ended	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	1.0	2.0	0.0					10.69	73.05	16.27	93.5	10.69	73.05	16.27	24.13	80.11	9.65	10.23	93.5	26.403469815844804	0.7311023633941279	1.53098474251803	1.3767080454491898	1.7332966775123602	13.573731069131501	22.344945373763498	1.48909237568994	30.8166695366966	1.3026	1.4045	1.6398	2.2045	15.8316	14.3559	3.1079	1.9126	1.5342	1.4069	0
ENCFF384PCO	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	1.0	0.0	2.0	0.0					43.15	47.71	9.14	73.2	43.15	47.71	9.14	7.33	67.02	20.16	12.82	73.2	7.15972857191674	0.286111625990078	1.5683846135525599	0.7513666153398492	1.3654245024629599	15.6385943148388	34.22984404172281	0.8955097146442971	38.1050359995319	1.248	1.3608	1.4737	1.7657	5.7926	5.9613	2.0901	1.6277	1.4612	1.3613	0
ENCFF853IEJ	DNase-seq	human	y2016	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0					44.29	41.64	14.08	70.63	44.29	41.64	14.08	21.85	84.87	5.77	9.36	70.63	22.7957411472381	0.8309354756341178	1.46575086741295	1.5118841475320801	1.86882699161662	14.232116916752	23.374231022592397	1.52872815911046	32.3917852721112	1.2151	1.3611	1.5741	2.2512	15.5004	16.6052	3.2209	1.807	1.4669	1.3377	0
ENCFF325XTE	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					11.4	59.96	28.63	96.0	11.4	59.96	28.63	11.79	39.8	21.44	38.76	96.0	12.360068764685499	0.550671350391009	1.5657386558506399	1.1996540463160401	1.8927330554058501	15.715862104224902	27.292528976816396	1.30307800786917	38.1196650384405	1.4705	1.5788	1.7673	2.2677	9.3554	10.7338	2.8247	1.9542	1.685	1.5665	0
ENCFF052HWG	DNase-seq	human	y2017	paired-ended	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0					15.6	58.71	25.69	94.53	15.6	58.71	25.69	14.28	40.88	23.09	36.02	94.53	15.139870450778401	0.659948546384519	1.5812326496578202	1.43937930263064	2.01919850316755	15.3638868833955	25.502689620809196	1.44842944448399	36.8453645986923	1.5182	1.6615	1.8888	2.445	8.7806	10.0816	3.0875	2.0835	1.7934	1.6538	0
ENCFF646HUJ	DNase-seq	human	y2015	paired-ended	2.0	0.0	2.0	0.0	0.0	2.0	2.0	2.0	2.0	0.0	2.0	0.0					58.06	30.41	11.53	52.99	58.06	30.41	11.53	4.79	85.04	9.26	5.7	52.99	11.045738344138	0.425089108437194	1.5335023802119498	0.9081884075305601	1.60335382628041	15.334306150276301	29.2011338899122	0.9551946032581391	38.993493289955296	1.2319	1.3145	1.442	1.8094	12.747	15.9554	2.3727	1.5608	1.3861	1.3305	0
ENCFF863FVN	DNase-seq	human	y2015	paired-ended	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0					56.29	36.15	7.56	52.75	56.29	36.15	7.56	8.84	92.08	2.91	5.01	52.75	8.666198420734169	0.33577895548724396	1.6785907216359	0.827437184605452	1.52940067561199	16.895975416075	31.153151893102102	0.9618298483471021	37.951636884401005	1.4192	1.5374	1.6984	2.0583	5.6192	5.4054	2.3764	1.866	1.6695	1.546	1
ENCFF981ADW	DNase-seq	human	y2015	paired-ended	2.0	2.0	1.0	2.0	0.0	0.0	2.0	2.0	2.0	0.0	1.0	0.0					38.65	50.04	11.3	73.12	38.65	50.04	11.3	19.37	86.24	5.38	8.38	73.12	7.167689424089151	0.325365239941459	1.6226153490641102	0.7830128122833591	1.5250468585513601	17.0849616145018	30.2103884766478	0.9062572213520941	40.3746630035689	1.4309	1.5829	1.7562	2.1191	5.3541	5.6239	2.431	1.8944	1.6846	1.5514	1
