accession	assay	organism	year	runType	FastQC_Basic_Statistics	FastQC_Per_base_sequence_quality	FastQC_Per_tile_sequence_quality	FastQC_Per_sequence_quality_scores	FastQC_Per_base_sequence_content	FastQC_Per_sequence_GC_content	FastQC_Per_base_N_content	FastQC_Sequence_Length_Distribution	FastQC_Sequence_Duplication_Levels	FastQC_Overrepresented_sequences	FastQC_Adapter_Content	FastQC_Kmer_Content	BowtieSE_no_mapping	BowtieSE_uniquely	BowtieSE_multiple	BowtieSE_overall	BowtieMI_no_mapping	BowtieMI_uniquely	BowtieMI_multiple	BowtieMI_overall	BowtiePE_con_no_mapping	BowtiePE_con_uniquely	BowtiePE_con_multiple	BowtiePE_dis_uniquely	BowtiePE_cod_no_mapping	BowtiePE_cod_uniquely	BowtiePE_cod_multiple	BowtiePE_overall	readsAnno_Promoter	readsAnno_5_UTR	readsAnno_3_UTR	readsAnno_1st_Exon	readsAnno_Other_Exon	readsAnno_1st_Intron	readsAnno_Other_Intron	readsAnno_Downstream	readsAnno_Distal_Intergenic	TSS_-4500	TSS_-3500	TSS_-2500	TSS_-1500	TSS_-500	TSS_+500	TSS_+1500	TSS_+2500	TSS_+3500	TSS_+4500	status	peak_type
ENCFF001HNP	ChIP-seq	human	y2011	single-end	2.0	2.0	0.0	2.0	0.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	48.44	39.23	12.33	51.56	48.44	39.23	12.33	51.56									6.840421035683381	0.330669994163463	2.1098073942882403	1.0266266830358	2.415722422364	14.928452110209902	29.1661802886067	1.2054460925393	41.9766739791092	1.7493	1.9137	2.0854	2.3354	4.4447	4.1014	2.4191	2.0801	1.9681	1.7759	0	narrow
ENCFF000RPS	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	3.62	68.81	27.57	96.38	3.62	68.81	27.57	96.38									11.5971345070778	0.520989354769971	2.60669678748967	1.55833567526335	3.3301730145837904	15.32013411281	27.8404522858781	1.59498301972059	35.6311012424067	2.0269	2.2479	2.4921	2.8705	6.9955	6.9423	3.2644	2.5012	2.2067	2.0105	0	narrow
ENCFF245KJA	ChIP-seq	human	y2015	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	4.92	68.15	26.92	95.08	4.92	68.15	26.92	95.08									4.657842935959	0.22554755038812	1.62469827396877	0.6851211143356509	1.67230024791844	15.893338890302	31.500453035953804	0.858776384109113	42.8819215670652	1.4886	1.5304	1.7258	1.9171	3.6095	3.8095	2.0512	1.7923	1.6419	1.5569	0	narrow
ENCFF000YPN	ChIP-seq	human	y2010	single-end	2.0	0.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	54.52	32.77	12.71	45.48	54.52	32.77	12.71	45.48									3.78773546105125	0.222505552356667	1.5728592580406398	0.629369910339722	1.49718269309863	16.988566258122898	31.505511228099	0.880459817389159	42.915809821502	1.5519	1.6723	1.811	2.0243	3.6265	3.8528	2.1792	1.8398	1.7177	1.6281	0	narrow
ENCFF001GXI	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	4.98	70.55	24.47	95.02	4.98	70.55	24.47	95.02									4.807905571887719	0.233892659399864	1.7070131504131398	0.752993221145509	1.85904337902305	15.172878936353	30.6675619109837	0.947870165378241	43.850841005415795	1.5577	1.665	1.8188	2.0031	3.2857	2.9775	2.049	1.7878	1.6969	1.5453	0	narrow
ENCFF566HIZ	ChIP-seq	human	y2017	single-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	22.1	61.75	16.15	77.9	22.1	61.75	16.15	77.9									2.69791912910128	0.15517126422150698	1.5941422847756397	0.523703016747586	1.28935601904889	15.2396163552129	32.421298064198105	0.703119791003703	45.375674075690405	1.3233	1.4068	1.4946	1.62	1.9697	2.0168	1.6748	1.5735	1.4701	1.3980000000000001	0	narrow
ENCFF522PUA	ChIP-seq	human	y2015	single-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.74	71.83	25.43	97.26	2.74	71.83	25.43	97.26									4.26339020178112	0.221307003474458	1.6412406318838	0.632335024756029	1.6139618260801798	16.453221975641902	32.1016166281755	0.800007383736909	42.2729193244701	1.4659	1.5528	1.7202	1.9218	3.5695	3.8212	2.0133	1.7598	1.6403	1.5338	0	narrow
ENCFF000PQP	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	16.03	60.47	23.5	83.97	16.03	60.47	23.5	83.97									4.47572293849906	0.229459140731892	1.56507589216335	0.62743209929212	1.5367363170131898	16.3076479269956	31.816607397340107	0.8205271973582231	42.620791090606396	1.483	1.6030000000000002	1.7104	1.9204	3.4682	3.4429	2.0163	1.7636	1.6612	1.5547	0	narrow
ENCFF000YZX	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	12.63	62.49	24.88	87.37	12.63	62.49	24.88	87.37									5.078276229190862	0.277455155503936	1.83108304297329	0.851218705639437	2.0026777648728897	16.007509033423702	30.793086204671607	1.06979529616725	42.0888985675571	1.6612	1.7723	1.9665	2.2201	3.3004	3.4234	2.355	1.9958	1.8293	1.7132	0	narrow
ENCFF000PZP	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	1.0	11.23	65.62	23.15	88.77	11.23	65.62	23.15	88.77									9.381304336026199	0.416846341814	1.77604485495818	0.94134699568076	1.81564877554528	17.009180269206098	29.9586571255394	0.954414279123205	37.74655702210679	1.6164	1.715	1.9221	2.2342	5.5889999999999995	6.0693	2.6612	2.1059	1.8152	1.7017	0	narrow
ENCFF000ZKX	ChIP-seq	human	y2010	single-end	2.0	0.0	0.0	2.0	2.0	1.0	2.0	2.0	1.0	1.0	2.0	0.0	21.72	64.23	14.05	78.28	21.72	64.23	14.05	78.28									5.02938618321493	0.20914717223973495	1.3668974324168102	0.679125000628447	1.37262886934838	17.539805835004998	30.5035117620147	0.8178861052875022	42.4816116398445	1.5648	1.5684	1.8391	2.0314	3.247	3.0097	2.1078	1.8925	1.6418	1.5630000000000002	0	narrow
ENCFF000ZJA	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	13.78	67.33	18.9	86.22	13.78	67.33	18.9	86.22									14.7634070037747	0.610644008781479	2.0852982935898	2.0644958021380098	1.55513771047375	15.791918535019901	26.205686148974102	1.5622065182486298	35.3612059789996	1.3885	1.5751	1.7436	2.2278	7.4992	12.354000000000001	3.0504	2.2583	1.953	1.726	0	narrow
ENCFF000QWQ	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	10.82	67.2	21.98	89.18	10.82	67.2	21.98	89.18									6.692480950008742	0.3002123009236761	1.65707893734344	0.7490655626883911	1.60493839635501	16.9454737261187	30.8922600600425	0.8810336761203399	40.2774563903993	1.4878	1.5884	1.7507	2.0242	4.1926	4.8448	2.2522	1.8769999999999998	1.6914	1.5734	0	narrow
ENCFF000PEQ	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	49.47	36.55	13.98	50.53	49.47	36.55	13.98	50.53									5.61499425295454	0.348647381018042	1.60565002002911	1.1018022170913702	2.0645078173909	17.0144753078343	29.751779973710494	0.9938060739526992	41.5043369560185	1.6392	1.7546	1.8719999999999999	2.1933	3.5491	4.6117	2.5546	1.9802	1.7318	1.6914	0	narrow
ENCFF000QAV	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	0.0	0.0	2.0	1.0	18.96	58.93	22.12	81.04	18.96	58.93	22.12	81.04									31.3311124364203	0.640164498982926	1.6535240172129595	1.15512744052675	2.0947917356931898	13.376486203732199	22.1228240330765	1.02380134820089	26.6021682861543	1.4823	1.5194	1.7551	2.189	16.7743	18.9963	2.7445	2.0105	1.8343	1.6982	0	narrow
ENCFF002BBV	ChIP-seq	human	y2014	single-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	4.96	74.96	20.08	95.04	4.96	74.96	20.08	95.04									12.5997923315305	0.891729211562755	1.76397695161164	1.53562197108307	1.9423227939241896	25.0676328405391	25.666738299568802	0.9000640679320921	29.632121532247897	1.4929	1.6955	2.149	3.5141	7.9579999999999975	9.3437	6.0843	3.286	2.2971	1.8659999999999999	0	narrow
ENCFF000RXX	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	0.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	36.87	47.9	15.23	63.13	36.87	47.9	15.23	63.13									5.9502010400959096	0.275628445986824	1.7801214219559398	0.875466240312857	2.05554786834878	15.0303857889246	30.409624876654	0.9896970107090092	42.6333273070121	1.6064	1.7630000000000001	1.8379	2.0902	4.1625	3.8559	2.1989	1.8697	1.7271	1.6048	0	narrow
ENCFF001FZQ	ChIP-seq	human	y2011	single-end	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	1.9	83.23	14.87	98.1	1.9	83.23	14.87	98.1									26.791586430153302	2.5648924822359103	1.52920174244104	3.4447429237165297	2.18959131308246	26.848684388775894	16.4206303253379	0.517393804319576	19.6932765899373	0.8713	1.006	1.3505	3.0729	13.9659	28.1311	9.1669	3.0488	1.6346	1.1774	0	narrow
ENCFF570JXV	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	6.71	67.76	25.53	93.29	6.71	67.76	25.53	93.29									2.77262517793271	0.16170202470290804	1.33716686761806	0.5869259275687839	1.42940960614871	15.719372386455701	30.3844556367874	0.793589986571877	46.8147523862138	1.4676	1.5633	1.6853	1.8245	2.0865	2.1714	1.896	1.7069999999999999	1.5919999999999999	1.5004	0	narrow
ENCFF000OLB	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	32.74	50.85	16.41	67.26	32.74	50.85	16.41	67.26									15.1611286685365	0.7001640788548431	4.404264433685469	2.2535584096475096	3.1091124384704303	18.0265476354055	31.0722310682908	2.45249391776659	22.820499349342494	1.6528	1.8795	2.142	2.7135	6.9331	11.4751	3.6545	2.7979	2.3934	2.1556	0	narrow
ENCFF350YIV	ChIP-seq	human	y2015	single-end	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	0.0	7.51	73.12	19.37	92.49	7.51	73.12	19.37	92.49									11.274487707689099	0.7945451649642851	2.05818450636928	1.39856777524349	1.99688071905736	19.7761810745592	30.7731990259509	0.920758844724118	31.0071951814422	1.4682	1.6264	1.8226	2.3351	5.9553	8.7282	3.2597	2.1913	1.8381	1.6937	0	narrow
ENCFF000YYF	ChIP-seq	human	y2012	single-end	2.0	0.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	10.06	67.23	22.71	89.94	10.06	67.23	22.71	89.94									3.9763774354579	0.16292817919674	1.6107856028898502	0.588643744194673	1.39297528888925	16.2010444787865	31.9878956087217	0.8389992652060408	43.2403503966573	1.4661	1.6006	1.7619	1.9575	2.9728	2.6498	1.9786	1.8167	1.6724	1.5819999999999999	0	narrow
ENCFF000BKB	ChIP-seq	human	y2010	single-end	2.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	60.75	28.36	10.89	39.25	60.75	28.36	10.89	39.25									7.07410899300706	0.576677775368932	1.49801102131157	1.03991570158765	1.5935021654406798	19.260674689805	29.2428772379161	0.731258476477617	38.9829739390853	1.3783	1.4707	1.6489	2.1265	4.2613	6.301	3.4721	2.0747	1.6712	1.5081	0	narrow
ENCFF366NYC	ChIP-seq	human	y2016	single-end	2.0	2.0	0.0	2.0	2.0	1.0	1.0	2.0	2.0	1.0	2.0	0.0	2.03	75.27	22.7	97.97	2.03	75.27	22.7	97.97									6.5753985044427585	0.33388345562358	1.88859722826599	0.8243813129540759	1.73569264273267	17.4124734046286	32.8587442372518	0.8904561469648691	37.4803730671356	1.6082	1.7301	1.8659	2.136	3.8851	4.418	2.3021	1.9719	1.8442	1.6961	0	narrow
ENCFF898QGO	ChIP-seq	human	y2016	single-end	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	5.84	71.54	22.62	94.16	5.84	71.54	22.62	94.16									6.14047979513279	0.440899354152909	1.63827328512297	0.9508528080658408	1.67481357406304	18.417614231184302	31.0043848346728	0.7965380341123229	38.9361440834931	1.3991	1.5347	1.7218	2.1505	3.8262	4.6847	2.9548	2.0804	1.7167	1.5823	0	narrow
ENCFF000WRD	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	1.0	2.0	0.0	3.19	68.56	28.24	96.81	3.19	68.56	28.24	96.81									4.2925732326316295	0.218918206949871	1.47186916180266	0.7112570790114059	1.56230287016001	15.9149196441999	30.6001023435048	0.914732922815436	44.31332453892429	1.4969999999999999	1.585	1.9095	2.0032	2.9128	2.9849	2.0135	1.778	1.6064	1.5398	0	narrow
ENCFF000RMO	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	6.03	59.29	34.68	93.97	6.03	59.29	34.68	93.97									11.1056454208917	0.47782874617737	1.7687711250603602	1.30482456140351	2.3579591179784303	15.6152422340254	29.167672621921806	1.08824239497827	37.1138137775632	1.6484	1.791	1.9703	2.2646	5.5121	8.3845	2.5744	2.0883	1.9084	1.8008	0	narrow
ENCFF001FHC	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	1.0	0.0	2.0	2.0	2.0	0.0	2.0	0.0	4.7	75.98	19.32	95.3	4.7	75.98	19.32	95.3									19.9851128722286	2.00865427617133	1.3536407991909798	2.85010938714993	1.93180124173553	21.4391763127465	20.4549941378157	0.600219177199125	29.3762917957623	1.0644	1.1447	1.3445	2.1502	9.453	22.5497	5.3449	2.0446	1.4105	1.2076	0	narrow
ENCFF000NCL	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	24.25	51.74	24.01	75.75	24.25	51.74	24.01	75.75									3.31381065524565	0.183220586083912	1.51590820810065	0.675474572594599	1.66230307065999	15.679081475652099	31.0469099182267	0.8837164721965791	45.039575041239786	1.5369	1.6185	1.7519	1.9505	2.3025	2.3821	1.9902	1.8008	1.6973	1.5852	0	narrow
ENCFF948IGU	ChIP-seq	human	y2015	single-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	2.3	75.15	22.55	97.7	2.3	75.15	22.55	97.7									7.0545269443176295	0.33137531359961897	1.84665231144634	0.8396995907550229	1.84826828371625	17.7897337281692	30.8752711803465	0.970391348084467	38.4440812995649	1.6426	1.7327	1.959	2.294	4.4622	4.3935	2.5019	2.0861	1.8963	1.7238	0	narrow
ENCFF000REP	ChIP-seq	human	y2012	single-end	2.0	2.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	4.43	71.71	23.87	95.57	4.43	71.71	23.87	95.57									9.59832398682844	0.318793690327099	1.56470280738261	0.808640025511568	1.713150264955	16.072489991654198	30.032807796367607	0.8896755852876559	39.00141585168571	1.4803	1.5815	1.7299	2.0069	6.1436	5.8308	2.269	1.8522	1.669	1.5656	0	narrow
ENCFF000BWE	ChIP-seq	human	y2010	single-end	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	2.0	2.0	0.0	30.92	47.97	21.11	69.08	30.92	47.97	21.11	69.08									4.39057806499329	0.25057262918383	1.67560342031639	0.781624943292787	1.7704774924146205	16.9412356665889	30.982800411828197	1.00754445896014	42.1995629124218	1.6376	1.7274	1.9407	2.2103	3.0225	3.1614	2.3413	2.0005	1.8478	1.7147	0	narrow
ENCFF000RTX	ChIP-seq	human	y2012	single-end	2.0	0.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	5.81	65.14	29.05	94.19	5.81	65.14	29.05	94.19									5.91772202919814	0.302904497416344	1.55634063958597	0.8089545260340669	1.76059460374529	16.3345734346911	30.216890099879894	0.895714596651323	42.2063055727978	1.5383	1.6673	1.7886	2.0622	3.6277	4.1441	2.2878	1.8985	1.7608	1.6349	0	narrow
ENCFF001GWB	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	1.0	0.0	2.0	0.0	10.51	67.23	22.26	89.49	10.51	67.23	22.26	89.49									6.24214326253575	0.306154440146656	2.03662764382051	0.954149415867006	2.25407088629543	15.479398336463401	29.9822678412836	1.14598738083213	41.5992007927555	1.7708	1.9184	2.0945	2.3951	4.3623	3.9517	2.435	2.0974	1.9466	1.7630000000000001	0	narrow
ENCFF888RXZ	ChIP-seq	human	y2015	single-end	2.0	2.0	1.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.23	72.31	25.46	97.77	2.23	72.31	25.46	97.77									8.42926183839772	0.261378752626725	1.55711115598203	0.6743490644243829	1.5879570957330098	15.4237816107466	30.0505406664144	0.7776423758273359	41.237977439847896	1.4036	1.5071	1.6351	1.8286	5.4821	5.6322	2.0153	1.7203	1.5893	1.5102	0	narrow
ENCFF706GSP	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.64	73.26	25.1	98.36	1.64	73.26	25.1	98.36									3.3492548950262004	0.183764427868694	1.6070596083979	0.6198156126418671	1.58374995981095	16.7743063370093	32.7525680802495	0.8147325016879399	42.3147485773077	1.578	1.642	1.7586	1.9528	2.3032	2.2905	1.9629	1.8197	1.7077	1.6323	0	narrow
ENCFF000XYD	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	13.52	59.11	27.37	86.48	13.52	59.11	27.37	86.48									3.82841660125092	0.19001797877997495	1.49066875997063	0.655946924615735	1.5337165430098	15.935985414398198	31.762781393228803	0.8612595274872759	43.741206857258604	1.5126	1.6255	1.7279	1.9466	2.8268	2.8342	1.994	1.7988	1.6605	1.5628	0	narrow
ENCFF000WYN	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	2.37	73.8	23.83	97.63	2.37	73.8	23.83	97.63									3.4174531410844	0.183138941074543	1.4107736010247702	0.5847364761451469	1.35281314494843	16.346961755155302	31.5062372897047	0.744731485105873	44.4531541657568	1.4333	1.495	1.6433	1.7977	2.3904	2.4118	1.9075	1.7069	1.5930000000000002	1.5143	0	narrow
ENCFF000XDR	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	5.16	67.84	27.0	94.84	5.16	67.84	27.0	94.84									5.223276255142241	0.254976438438153	1.65572923564696	0.7540104194574722	1.76714241374325	16.0953624011865	30.649542872336895	0.908391474768757	42.691568489279796	1.5223	1.6477	1.7625	2.0006	3.4598	3.7112	2.1945	1.8618	1.7214	1.6072	0	narrow
ENCFF001HNI	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	40.89	44.52	14.59	59.11	40.89	44.52	14.59	59.11									6.24026828355657	0.28828009640183	1.9313559424325	0.870976048410134	2.03526150404558	14.9757788390741	29.953770574910607	1.1232462793158502	42.5810624318528	1.6701	1.8241	1.9623	2.2097	4.166	3.7407	2.2714	1.9289	1.8256	1.6767	0	narrow
ENCFF001GDH	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	7.6	80.46	11.94	92.4	7.6	80.46	11.94	92.4									37.76908847547861	3.52307761719279	1.18498689085067	4.73623789972879	2.14839657307285	24.633570451024895	11.3290120764592	0.459597250838434	14.216032765353699	0.7199	0.7781	0.9982	2.3566	17.0625	40.9858	7.7295	2.0996	1.1159	0.9134	0	narrow
ENCFF000BTL	ChIP-seq	human	y2010	single-end	2.0	0.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	0.0	27.92	52.64	19.44	72.08	27.92	52.64	19.44	72.08									14.103923434173998	1.19281348771206	1.4762263755402198	1.87403244533316	1.83492711088177	19.8999790363155	24.4648213249049	0.6998645423466429	34.4534122427917	1.2283	1.3576	1.5627	2.3441	7.5393	13.2849	4.6611	2.2686	1.6558	1.3922	0	narrow
ENCFF001FOG	ChIP-seq	human	y2011	single-end	2.0	2.0	0.0	2.0	1.0	1.0	2.0	2.0	2.0	0.0	2.0	0.0	3.53	82.53	13.95	96.47	3.53	82.53	13.95	96.47									36.0111425754115	3.22039287910386	1.19861931573673	4.399652120530001	2.11797206732491	23.408536689347	12.8334221088036	0.5043650447338089	16.305897199008502	0.7945	0.8952	1.1433	2.4062	15.8746	37.3644	7.3439	2.3264	1.2829	1.0273	0	narrow
ENCFF000CRG	ChIP-seq	human	y2010	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	1.19	75.54	23.28	98.81	1.19	75.54	23.28	98.81									6.62984091274305	0.378635706251004	1.16784509079222	0.8788968343242809	1.46874497830628	16.2117346938775	27.770970592961607	0.6981158605174351	44.79521533022661	1.4047	1.5161	1.6847	2.0673	4.4034	4.9109	2.3071	1.6891	1.5047	1.4099	0	narrow
ENCFF001FJZ	ChIP-seq	human	y2011	single-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	1.91	83.36	14.73	98.09	1.91	83.36	14.73	98.09									33.149565787745	3.36307646327875	1.23749740495621	4.56166074779384	2.0862647716913103	24.1855072696328	13.2620527874531	0.490425667415176	17.6639491000338	0.8009999999999999	0.8769	1.1487	2.3849	14.1154	37.9578	7.398	2.181	1.2355	0.9522	0	narrow
ENCFF801PXD	ChIP-seq	human	y2016	single-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	1.41	76.82	21.77	98.59	1.41	76.82	21.77	98.59									13.2788495138027	1.05192129267029	1.5502685030103702	1.63260674852293	1.73000686821463	19.131291344844602	26.228948520522298	0.75359577142903	34.642511436983106	1.3407	1.4246	1.6223	2.3266	7.2929	11.9748	3.9734	2.0744	1.661	1.4601	0	narrow
ENCFF000QQX	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	13.23	64.28	22.49	86.77	13.23	64.28	22.49	86.77									7.46063017994022	0.39645274863460295	1.6635448455583	0.948676452303864	1.90816892809164	16.9508315702541	30.2394788900536	0.9357376578558192	39.496478727307796	1.5747	1.7346	1.8816	2.1619	4.7051	5.5918	2.5552	2.0146	1.8056	1.7106	0	narrow
ENCFF000WUS	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	12.45	62.74	24.81	87.55	12.45	62.74	24.81	87.55									4.71049920200408	0.20707489040182606	1.4715448796945398	0.666579122810562	1.5418493302895	15.7959756762763	30.9754742520051	0.8910281015778101	43.7399745449403	1.4699	1.518	1.6628	1.8494	3.2097	3.234	1.9683	1.7362	1.6091	1.5205	0	narrow
ENCFF000WWK	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	17.49	59.73	22.78	82.51	17.49	59.73	22.78	82.51									6.74804312870867	0.270370642441457	1.40613139401063	0.973436339446771	1.42521037896782	15.1806483998139	29.308585747284003	1.19565039953639	43.491923569790295	1.3919	1.4907	1.6577	1.9454	5.1446	5.0121	2.1432	1.6755	1.5754	1.4294	0	narrow
ENCFF398KLJ	ChIP-seq	human	y2014	single-end	2.0	2.0	2.0	2.0	2.0	0.0	2.0	2.0	2.0	2.0	2.0	0.0	5.15	73.79	21.06	94.85	5.15	73.79	21.06	94.85									15.4038119818929	1.3379324762203402	1.53824042582274	2.00830579475923	1.89302570534932	20.569807270183606	24.7063222133777	0.757310787884635	31.785243344509606	1.3123	1.4238	1.6158	2.512	8.1661	15.1419	4.5748	2.0393	1.6133	1.4414	0	narrow
ENCFF000XDT	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	3.5	68.93	27.57	96.5	3.5	68.93	27.57	96.5									4.1411951300473495	0.203301454185538	1.62489822315538	0.672256868108308	1.71650999506628	16.1392095356958	31.1114788137688	0.88484057231125	43.5063094076613	1.5188	1.6447	1.7881	1.9435	2.7811	2.9344	2.0742	1.8526	1.6954	1.6075	0	narrow
ENCFF000PYJ	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	2.0	0.0	11.94	64.49	23.57	88.06	11.94	64.49	23.57	88.06									5.379098463863009	0.255049106018635	1.98348023167968	0.808763535633342	2.07826743893226	15.530697557290402	30.4051372450264	1.0393351800554	42.5201712415009	1.8211	1.9307	2.108	2.1919	4.0637	3.4637	2.219	2.0689	1.8806	1.7443	0	narrow
ENCFF000NAH	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	1.0	2.0	1.0	11.34	63.47	25.18	88.66	11.34	63.47	25.18	88.66									6.01841565823562	0.26962984707906	1.65397100825679	0.952651913095144	1.74173642827916	17.083393234321598	31.015072931757107	1.3580014818582902	39.9071274971172	1.6211	1.7114	1.9183	2.3043	3.8018	3.827	2.4399	1.9996	1.8309	1.6602	0	narrow
ENCFF000WQV	ChIP-seq	human	y2012	single-end	2.0	2.0	0.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	4.28	68.39	27.33	95.72	4.28	68.39	27.33	95.72									4.55305511747341	0.242832302155364	1.54646366614097	0.7130292369283029	1.64119050507501	15.8790286707914	30.7358769056573	0.8786242872740508	43.8098993085042	1.4826	1.5676	1.7449	1.8942	3.0667	3.2422	2.0712	1.7936	1.6344	1.5406	0	narrow
ENCFF000ZRG	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	2.0	2.0	0.0	5.22	71.64	23.14	94.78	5.22	71.64	23.14	94.78									7.51712194128641	0.39455565613779	1.5311461065602698	0.866732123523944	1.56925086844583	16.685954262189	30.7351194856462	0.810683849427723	39.8894357067828	1.4086	1.4826	1.6322	1.9501	4.3944	5.2732	2.3775	1.7867	1.6141	1.4832	0	narrow
ENCFF000ZBR	ChIP-seq	human	y2012	single-end	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	0.0	8.88	67.35	23.77	91.12	8.88	67.35	23.77	91.12									5.72952876099507	0.29350421666717	1.9143769710526	0.900966256586968	1.8842507229292	17.923203256456002	30.780763534141396	1.14550272546827	39.427903555703296	1.6542	1.7708	2.1176	2.3602	3.6596	3.923	2.5901	2.181	2.05	1.7959	0	narrow
