accession,assay,organism,year,runType,FastQC_Basic_Statistics,FastQC_Per_base_sequence_quality,FastQC_Per_tile_sequence_quality,FastQC_Per_sequence_quality_scores,FastQC_Per_base_sequence_content,FastQC_Per_sequence_GC_content,FastQC_Per_base_N_content,FastQC_Sequence_Length_Distribution,FastQC_Sequence_Duplication_Levels,FastQC_Overrepresented_sequences,FastQC_Adapter_Content,FastQC_Kmer_Content,BowtieSE_no_mapping,BowtieSE_uniquely,BowtieSE_multiple,BowtieSE_overall,BowtieMI_no_mapping,BowtieMI_uniquely,BowtieMI_multiple,BowtieMI_overall,BowtiePE_con_no_mapping,BowtiePE_con_uniquely,BowtiePE_con_multiple,BowtiePE_dis_uniquely,BowtiePE_cod_no_mapping,BowtiePE_cod_uniquely,BowtiePE_cod_multiple,BowtiePE_overall,readsAnno_Promoter,readsAnno_5_UTR,readsAnno_3_UTR,readsAnno_1st_Exon,readsAnno_Other_Exon,readsAnno_1st_Intron,readsAnno_Other_Intron,readsAnno_Downstream,readsAnno_Distal_Intergenic,TSS_-4500,TSS_-3500,TSS_-2500,TSS_-1500,TSS_-500,TSS_+500,TSS_+1500,TSS_+2500,TSS_+3500,TSS_+4500,status
ENCFF592GJX,DNase-seq,mouse,y2015,paired-ended,2,2,2.0,2,0,0,2,2,2,0,2,0,,,,,38.02,49.96,12.02,80.94,38.02,49.96,12.02,25.73,67.5,14.97,17.53,80.94,8.50897273905141,0.582793978765705,1.209545898413,0.616013335915946,1.48443356981635,11.9572624439612,24.3579179993717,1.20161741135901,50.0814426233457,1.0637,1.1834,1.2917,1.5869,6.9670000000000005,6.8787,2.1811,1.5429,1.6388,1.1801,0
ENCFF769ICW,ChIP-seq,human,y2015,single-ended,2,2,2.0,2,2,1,2,2,2,1,2,0,3.78,72.0,24.22,96.22,3.78,72.0,24.22,96.22,,,,,,,,,7.58174394529723,0.318740715242386,1.60609171487379,0.777101845731119,1.64010832513381,16.5456792304732,30.376325251596,0.820764957408158,40.3334440142443,1.4427,1.5532,1.7028,2.0208,4.9191,5.3903,2.2716,1.8330000000000002,1.6557,1.5397,0
ENCFF273IAK,DNase-seq,human,y2017,paired-ended,2,2,1.0,2,1,2,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF863TSF,DNase-seq,mouse,y2015,paired-ended,2,2,2.0,2,0,1,2,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF000ZRF,ChIP-seq,human,y2012,single-ended,2,0,0.0,0,2,1,1,2,2,0,2,2,55.53,32.4,12.07,44.47,55.53,32.4,12.07,44.47,,,,,,,,,10.7457962772135,0.523797004485515,1.4616958330941,1.0151588867702,1.52565950575723,17.2001841347931,29.5742839846044,0.802920369760393,37.1505040035215,1.3767,1.4749,1.6082,2.0081,6.0295,7.6005,2.7212,1.8448,1.6072,1.4928,1
ENCFF907KLE,RNA-seq,human,y2016,single-ended,2,0,2.0,2,1,1,2,2,0,1,2,0,7.19,27.68,65.14,92.81,7.19,27.68,65.14,92.81,,,,,,,,,17.66348669026,0.688182797353439,24.7061086320972,2.96135302867108,6.50574447350875,3.01866953890342,18.865594706878,6.75668051495102,18.834179617377,1.0006,1.2536,2.6218,3.6983,16.2632,28.4311,11.1937,1.8011,1.4086,1.2296,1
ENCFF682QTO,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,0,1,2,1,2,2,2,0,,,,,13.85,69.3,16.85,92.84,13.85,69.3,16.85,29.98,73.88,10.61,15.52,92.84,3.32798964301789,0.207139642259319,1.44886492937732,0.609686407978113,1.706778058167,15.5993951684274,30.8605701397282,0.772121107913887,45.4674549031309,1.4609,1.5485,1.6723,1.7989,2.3429,2.4822,1.9217,1.6857,1.5928,1.5271,1
ENCFF729UIC,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF772WNW,DNase-seq,mouse,y2015,paired-ended,2,2,1.0,2,0,1,2,2,1,0,2,0,,,,,31.94,55.31,12.75,76.69,31.94,55.31,12.75,19.94,91.18,4.73,4.09,76.69,11.0847485889298,0.686876519932779,1.27812472062367,0.779792691465072,1.76821985673833,12.4468494386356,23.785937212776,1.23201820956062,46.937432761338,1.0313,1.1783,1.2365,1.5935,8.6216,9.2309,2.175,1.5583,1.3777,1.1949,0
ENCFF495HHZ,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,1,1,2,2,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF000KAZ,RNA-seq,human,y2011,single-ended,2,0,2.0,2,0,0,2,2,0,1,0,0,52.03,8.13,39.84,47.97,52.03,8.13,39.84,47.97,,,,,,,,,92.3341513884823,0.000709003637188659,0.077483968921332,5.49963992743854,1.01934465780952,0.0704952187833295,0.392788015002517,0.226577305198719,0.378810514726512,0.0043,0.005,0.0224,0.9916,120.7958,137.1118,0.0495,0.8407,0.0057,0.0012,0
ENCFF985MPR,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,0,1,2,1,2,2,2,0,,,,,14.53,67.84,17.63,94.29,14.53,67.84,17.63,41.65,67.4,11.03,21.57,94.29,2.52667069395916,0.159067934757862,1.32192334585032,0.551981923730366,1.5572872238699,14.6272680082205,29.7616915437988,0.680794570643061,48.81331475517,1.3804,1.4609999999999999,1.5319,1.6258,1.8758,1.9632,1.7088,1.5738,1.4806,1.4248,1
ENCFF410EKJ,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,2,0,2,2,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF335LPO,DNase-seq,human,y2016,paired-ended,2,2,1.0,2,0,1,2,2,2,0,1,0,,,,,33.74,49.96,16.3,75.21,33.74,49.96,16.3,13.34,84.77,7.24,7.99,75.21,11.8606534571335,0.463474851240191,1.86424251701701,1.08519931694088,1.94698741346694,14.922214625781,27.7366064456206,1.23796708201157,38.8826542907883,1.4014,1.5293,1.7204,2.1204,8.2127,8.7074,2.596,1.859,1.632,1.5145,1
ENCFF554MGZ,ChIP-seq,human,y2017,paired-ended,2,2,2.0,2,0,1,2,1,2,2,2,0,,,,,7.04,78.63,14.34,96.84,7.04,78.63,14.34,30.43,64.51,16.91,18.58,96.84,3.21083675038571,0.194593112955709,1.49476936534026,0.588414907585907,1.54767531267415,16.0385639008109,31.8233808008852,0.722846400430503,44.3789194489317,1.4569,1.5516,1.6448,1.8775,2.2880000000000003,2.2253,1.9457,1.7109999999999999,1.6073,1.5133,1
ENCFF428IKC,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,0,2,2,0,0,2,0,,,,,35.94,52.49,11.58,67.0,35.94,52.49,11.58,2.33,94.02,3.57,2.4,67.0,9.94227094478822,0.526119098536275,1.7880796703269,1.26951541237846,2.19845861105767,16.9194180556661,28.4999813647266,1.28744556737356,37.5687112751463,1.5917,1.7648,1.9567,2.4016,5.7118,6.8248,2.8831,2.1742,1.9146,1.7407,1
ENCFF002EDT,ChIP-seq,human,y2014,single-ended,2,2,0.0,2,2,1,2,2,2,1,2,0,4.27,68.48,27.25,95.73,4.27,68.48,27.25,95.73,,,,,,,,,4.74696332697623,0.219274479995382,1.51142404848549,0.706134722645635,1.5966018026084,15.7678101012106,30.607476398875,0.875882541801413,43.9684325774019,1.5191,1.6053,1.7626,1.9825,3.3282,3.3382,2.0763,1.796,1.6674,1.5729,1
ENCFF000WTI,ChIP-seq,human,y2012,single-ended,2,0,1.0,0,2,0,0,2,2,0,2,0,62.82,26.95,10.23,37.18,62.82,26.95,10.23,37.18,,,,,,,,,4.38567762384751,0.222158455456266,1.43150756464243,0.659681839889762,1.41579119741481,15.9886152663721,31.1636296899414,0.862169487332101,43.8707688751036,1.4657,1.5301,1.6614,1.8718,3.2044,3.3881,1.98,1.7004,1.5938,1.4917,1
ENCFF001LTJ,ChIP-seq,mouse,y2012,single-ended,2,0,0.0,2,0,2,2,2,2,1,2,0,76.69,19.91,3.4,23.31,76.69,19.91,3.4,23.31,,,,,,,,,5.96875028164402,0.475565315876912,1.79390967964182,0.705286696087827,2.36370682584936,11.780280612577,27.6469781223932,2.00510514209379,47.260417323836,1.4781,1.6233,1.7273,1.9675,4.9027,4.423,2.2147,1.7808,1.6273,1.4815,1
ENCFF000BBY,ChIP-seq,human,y2010,single-ended,2,2,,2,2,2,2,2,2,1,2,0,16.83,63.01,20.16,83.17,16.83,63.01,20.16,83.17,,,,,,,,,15.7824572886164,1.10473888309443,1.52143775667235,1.78404538213124,1.88734173021885,18.9984972338864,25.0690900987087,0.913605504320076,32.9387861223515,1.4824,1.6395,1.8765,2.5973,8.5834,12.6214,3.7157,2.1639,1.7930000000000001,1.6687,0
ENCFF906GES,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,1,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF000BKB,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,1,1,2,2,2,0,2,0,60.75,28.36,10.89,39.25,60.75,28.36,10.89,39.25,,,,,,,,,7.07410899300706,0.576677775368932,1.49801102131157,1.03991570158765,1.59350216544068,19.260674689805,29.2428772379161,0.731258476477617,38.9829739390853,1.3783,1.4707,1.6489,2.1265,4.2613,6.301,3.4721,2.0747,1.6712,1.5081,0
ENCFF100MWT,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,1,1,2,2,2,2,2,0,,,,,6.38,79.3,14.32,95.08,6.38,79.3,14.32,3.33,79.71,9.8,10.49,95.08,5.83920441846558,0.345620496010213,1.67313341776689,0.796447347491055,1.47369438409481,16.9077184214818,31.7401030518904,0.838831917494055,40.3852465453052,1.4133,1.5033,1.6361,1.9298,3.4654,4.1081,2.1163,1.7296,1.6088,1.5062,1
ENCFF001KCS,ChIP-seq,mouse,y2011,single-ended,2,0,1.0,0,1,2,2,2,2,1,2,0,66.62,30.54,2.84,33.38,66.62,30.54,2.84,33.38,,,,,,,,,27.072046559381,4.38045242493441,1.19790738958058,5.04720181402265,2.53891122616644,28.8265290806003,12.6334149216572,0.674954919615821,17.6285816640416,0.6863,0.7547,0.9103,1.8026,15.9788,36.5855,7.4359,2.6658,1.5679,1.0785,0
ENCFF002DPC,ChIP-seq,human,y2014,paired-ended,2,2,2.0,2,1,2,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF177FBU,ChIP-seq,human,y2016,single-ended,2,2,1.0,2,1,1,2,2,2,1,2,0,3.67,81.55,14.77,96.33,3.67,81.55,14.77,96.33,,,,,,,,,12.5621476294617,0.894444332978873,1.62396420617564,1.43516382095062,2.0929555988042,22.5320519251219,24.839188619811,0.831343672879758,33.1887401938163,1.511,1.6836,1.9849,3.3164,8.025,9.3086,5.8373,2.9007,2.1049,1.8002,0
ENCFF857GSA,ChIP-seq,human,y2016,paired-ended,2,2,0.0,2,2,1,2,2,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF695YKZ,ChIP-seq,human,y2016,single-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,1.69,76.79,21.52,98.31,1.69,76.79,21.52,98.31,,,,,,,,,2.93286369640245,0.180171771871697,1.528010826538,0.575616347747751,1.58786518768907,16.003128658471,31.3500912018147,0.767758991849662,45.0744933176156,1.4821,1.5742,1.6598,1.8184,2.4147,2.571,1.9317,1.725,1.6342,1.5482,1
ENCFF001NZE,ChIP-seq,mouse,y2012,single-ended,2,0,2.0,0,2,1,1,2,2,0,2,0,55.85,33.67,10.48,44.15,55.85,33.67,10.48,44.15,,,,,,,,,10.6730043107913,0.834807301496962,1.44819257482043,1.01459957505473,1.64155976836159,14.7148110421416,22.9495586139906,1.37508911683582,45.348377696507,1.2332,1.3751,1.5626,2.0504,7.6786,10.7723,3.0703,2.0312,1.6418,1.4266,1
ENCFF000YIQ,ChIP-seq,human,y2012,single-ended,2,0,2.0,0,2,0,0,2,2,0,2,0,68.64,22.8,8.56,31.36,68.64,22.8,8.56,31.36,,,,,,,,,4.98896141814843,0.237703974974873,1.5968497168175,0.648855873241913,1.51001721454358,15.2490898868355,32.8415719287887,0.935403130745869,41.9915468559036,1.5377745646303302,1.65727529822025,1.79059729103319,2.02066809840737,3.99668289778647,4.06621446341619,2.2024708158795603,1.8605541261774599,1.75933998171341,1.6198515809394198,1
ENCFF001IGL,ChIP-seq,mouse,y2011,single-ended,2,0,,1,1,1,2,2,2,0,2,0,67.58,26.15,6.27,32.42,67.58,26.15,6.27,32.42,,,,,,,,,5.83093561564677,0.747907651231474,1.85374539693286,1.09091564607183,3.83848479598285,15.3270994342621,27.905828532056,1.46216546705671,41.9429174607594,1.3369,1.3908,1.5309,1.6761,3.8554,5.8871,2.2694,2.0582,1.8125,1.8067,0
ENCFF987CWK,ChIP-seq,mouse,y2016,single-ended,2,2,0.0,2,0,2,2,1,2,2,2,2,1.8,76.1,22.1,98.2,1.8,76.1,22.1,98.2,,,,,,,,,1.85459479719315,0.455881969762869,3.33338010073699,0.515911272881787,5.25812600341135,11.3730976523431,38.8957815133798,1.586417142525,36.7268095477659,1.2775,1.3903,1.4212,1.4346,1.7155,3.6658,1.8959,2.0471,2.1339,1.9488,0
ENCFF001NCH,ChIP-seq,mouse,y2013,single-ended,2,2,2.0,2,2,2,2,2,2,1,2,0,14.13,59.37,26.5,85.87,14.13,59.37,26.5,85.87,,,,,,,,,2.46301374860903,0.218907529810949,1.32053940436883,0.42849122038921,1.37009763681214,11.2489079960029,24.7691843059517,1.2921625023563,56.888695655699,1.1463,1.3382,1.4386,1.6262,3.1547,6.4902,2.1758,1.8837,1.5356,1.3137,0
ENCFF000BKZ,ChIP-seq,human,y2010,single-ended,2,2,2.0,2,2,0,2,2,2,2,2,0,11.31,63.49,25.2,88.69,11.31,63.49,25.2,88.69,,,,,,,,,2.9095984430972,0.165324979220761,1.47045308335631,0.585959394892397,1.44076124225008,15.8665523429791,31.4106351327195,0.753405219906461,45.3973101615782,1.4314,1.4927,1.6492,1.8159999999999998,2.1424,2.1799,1.9172,1.6883,1.5654,1.4898,0
ENCFF678KER,ChIP-seq,human,y2017,paired-ended,2,2,2.0,2,0,1,2,1,2,2,2,0,,,,,10.48,71.03,18.49,95.46,10.48,71.03,18.49,32.53,64.21,14.8,20.99,95.46,3.33485111748962,0.202023465414209,1.4139623353953,0.636964539379432,1.76793248519151,15.2971441090624,29.8520210928248,0.775887222242975,46.7192136329998,1.4597,1.5566,1.6551,1.8106,2.3686,2.4739,1.8876,1.7044,1.5917,1.5215,1
ENCFF000RYG,ChIP-seq,human,y2012,single-ended,2,2,0.0,2,1,0,2,2,2,0,2,0,60.84,30.9,8.26,39.16,60.84,30.9,8.26,39.16,,,,,,,,,2.87492395385302,0.17623473130024,1.63176557642726,0.561096562663544,1.58297457097826,15.9298583744902,32.7393720131958,0.726196417201562,43.7775777998901,1.4324,1.5139,1.6136,1.8163,2.3141,2.3928,1.9056,1.7126,1.5805,1.4982,0
ENCFF763MIQ,DNase-seq,human,y2014,paired-ended,2,2,0.0,2,0,2,1,2,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000CNX,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,1,2,2,2,2,1,2,0,43.68,39.04,17.28,56.32,43.68,39.04,17.28,56.32,,,,,,,,,3.99464607092147,0.254633188532061,1.26984988298329,0.910509597983032,1.76766078116317,16.3369197021174,27.192091298157,0.976428844895831,47.2972606332468,1.7027,1.8207,2.0628,2.4421,3.0325,3.2755,2.7125,2.1893,1.912,1.7481,0
ENCFF670LNY,DNase-seq,mouse,y2015,paired-ended,2,2,2.0,2,0,1,2,2,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000BLI,ChIP-seq,human,y2010,single-ended,2,0,1.0,1,2,2,1,2,2,1,2,0,44.42,44.03,11.55,55.58,44.42,44.03,11.55,55.58,,,,,,,,,9.76182256814961,0.690427543242039,1.70328876329173,1.35466299509074,1.8368583941137,20.7566804885979,30.9097787821982,0.856511494414361,32.1299689709017,1.4745,1.6243,1.8264,2.3228,5.1991,7.141,3.0580000000000003,2.1432,1.8503,1.7246,0
ENCFF001NHK,ChIP-seq,mouse,y2012,single-ended,2,2,2.0,2,2,2,2,2,2,2,2,0,3.44,74.58,21.99,96.56,3.44,74.58,21.99,96.56,,,,,,,,,17.2329530592946,0.711152693104766,1.20168608277499,0.675237922778214,1.28669443270759,11.7873885837307,21.071708818736,1.16587191404599,44.8673064928271,1.084,1.2216,1.3602,1.7452,12.7673,12.1949,2.2302,1.6480000000000001,1.4195,1.2353,0
ENCFF001NCG,ChIP-seq,mouse,y2012,single-ended,2,0,2.0,0,2,1,1,2,2,0,2,0,74.65,17.72,7.63,25.35,74.65,17.72,7.63,25.35,,,,,,,,,3.60566311408211,0.319347221346338,1.39090342155235,0.558638666414412,1.5130016186332,11.6315612452965,24.9880879807726,1.37969210933832,54.6131046225642,1.17930158774094,1.3650973784456102,1.4386199213222302,1.65036484480689,3.63443553716435,6.33452930003079,2.28525362682379,1.8726624156220701,1.61991786234504,1.35021987565176,1
ENCFF228LAZ,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,0,2,2,0,0,0,0,,,,,46.09,44.1,9.81,61.65,46.09,44.1,9.81,10.57,93.04,2.87,4.09,61.65,6.90672483347213,0.289049769470456,1.58256807544117,0.7691523780211,1.51370258549254,16.7990620293806,30.3465200281226,0.9205741055464,40.872646195053,1.4639,1.5325,1.7277,2.0632,5.3534,5.4119,2.3528,1.882,1.6824,1.5289,1
ENCFF173EDE,ChIP-seq,human,y2016,paired-ended,2,2,0.0,2,1,1,2,2,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
ENCFF000RKQ,ChIP-seq,human,y2012,single-ended,2,2,,2,1,2,2,2,2,1,2,1,6.85,74.66,18.49,93.15,6.85,74.66,18.49,93.15,,,,,,,,,16.1339238675585,0.712126584256293,3.83246295639702,1.8369059852687,2.84089429477433,17.6857789022233,33.0251457806249,2.04413381970277,21.8886278091941,1.6143,1.8499,2.0153,2.53,7.6758,10.6308,3.2654,2.5233,2.2081,1.9976,1
ENCFF830CRU,ChIP-seq,human,y2016,single-ended,2,2,1.0,2,1,0,2,2,0,0,2,0,14.46,67.26,18.27,85.54,14.46,67.26,18.27,85.54,,,,,,,,,5.58176463621015,0.38574190323429,1.62457265257533,0.867141374457723,1.69443379352018,22.2222668334233,31.4143267534042,0.831708927972762,35.378043125202,1.5961,1.7764,2.0126,2.496,3.6682,3.7039,3.3312,2.6659,2.3041,2.0154,0
ENCFF000XWT,ChIP-seq,human,y2010,single-ended,2,1,0.0,1,2,2,2,2,2,1,2,0,21.25,54.3,24.45,78.75,21.25,54.3,24.45,78.75,,,,,,,,,9.57162102932949,0.398405167451358,1.90668936919687,1.48748028172143,1.814687567537,15.7040309109895,29.9007875192638,1.14542748016053,38.07087067435,1.4905,1.6309,1.7608,2.0924,4.7605,7.9917,2.4227,2.0035,1.8019,1.6549,0
ENCFF739HUA,ChIP-seq,human,y2016,single-ended,2,2,2.0,2,2,1,2,2,2,1,2,0,2.34,64.72,32.94,97.66,2.34,64.72,32.94,97.66,,,,,,,,,2.05737087620993,0.137312644357227,1.0066569411945,0.494506990141113,1.1382230211403,14.4243807572762,28.1903262133064,0.636255578956283,51.914966977418,1.3761,1.4395,1.5538,1.6634,1.844,1.9087,1.6229,1.5031,1.4088,1.3566,0
ENCFF770EWM,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,1,1,2,2,2,2,2,0,,,,,2.83,83.29,13.87,98.0,2.83,83.29,13.87,2.72,72.69,15.27,12.03,98.0,2.24560632378871,0.134988411562428,1.39716534417004,0.508298410080479,1.52691148732228,15.1652776335594,31.3889894217072,0.724743607708957,46.9080193601005,1.4951,1.5737,1.662,1.757,1.7465,1.7011,1.7457,1.6685,1.6122,1.5383,1
ENCFF837BAY,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,0,1,2,1,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF516AHY,DNase-seq,human,y2015,paired-ended,2,0,1.0,2,0,0,2,2,1,0,2,0,,,,,45.09,44.4,10.51,61.8,45.09,44.4,10.51,2.13,86.57,6.41,7.02,61.8,13.0625920486117,0.647437950924868,1.80380020993631,1.46119301045048,2.18851555684499,16.5295633445555,27.2223128856975,1.42653941544221,35.6580455775364,1.5316,1.6712,1.9194,2.4769,7.3392,8.9744,3.1584,2.1895,1.8314,1.7157,1
ENCFF000IVL,RNA-seq,human,y2011,single-ended,2,0,2.0,2,0,0,2,2,0,1,0,0,95.87,0.19,3.95,4.13,95.87,0.19,3.95,4.13,,,,,,,,,82.841162482906,0.00900343030694695,0.242592427714959,11.9124386391215,0.0623237453469772,1.94704182293454,0.590925142479285,0.0954363612536376,2.29907594793616,0.0806,0.0171,0.1116,0.1253,113.8425,115.85700000000001,0.0674,0.037000000000000005,0.0447,0.0212,0
ENCFF000ZHP,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,2,1,1,2,2,0,2,1,56.14,32.69,11.17,43.86,56.14,32.69,11.17,43.86,,,,,,,,,10.9307144678423,0.300612354752933,1.26366465786246,0.677414915877108,1.21499601342081,14.7061263806313,27.8970491219408,0.733571044079019,42.2758510435933,1.2867,1.3994,1.5059,1.7493,6.8073,6.3794,2.0728,1.5949,1.4449,1.338,1
ENCFF002EKP,ChIP-seq,human,y2014,paired-ended,2,2,2.0,2,2,1,2,2,2,1,2,0,,,,,2.88,83.95,13.17,98.12,2.88,83.95,13.17,4.54,68.53,22.16,9.31,98.12,4.51658540282444,0.266073819569007,1.66091503928454,0.735063032109744,1.90970871333653,16.3866306242579,31.0869817851098,0.842381830583836,42.5956597529242,1.5901,1.6837,1.8247,2.0572,3.1472,3.4068,2.2597,1.9555,1.8116,1.6791,1
ENCFF124NVR,DNase-seq,human,y2015,paired-ended,2,2,1.0,2,0,0,2,2,0,0,2,0,,,,,34.77,51.52,13.71,68.6,34.77,51.52,13.71,1.64,91.81,6.05,2.14,68.6,11.9022143270264,0.514232008592911,1.73923820540362,1.23729653804842,1.98349582748079,16.1194538544163,27.8945302817483,1.28645790299926,37.3230810542841,1.4553,1.5885,1.8066,2.3089,8.1807,8.8082,2.8729,1.9780000000000002,1.7009999999999998,1.5516,1
ENCFF868HAY,ChIP-seq,human,y2016,paired-ended,2,2,0.0,2,2,1,2,2,2,1,2,0,,,,,6.48,79.98,13.54,96.53,6.48,79.98,13.54,32.3,79.08,10.45,10.47,96.53,4.21033224163065,0.260448587489351,1.69944982641826,0.724312485627716,1.92656990932418,15.9851206967987,31.2586930161081,0.805860954289297,43.1292122823137,1.5309,1.6399,1.7819,2.0092,3.0109,3.2902,2.1362,1.8553,1.7303,1.625,0
ENCFF843ACU,ChIP-seq,human,y2016,single-ended,2,2,2.0,2,2,1,2,2,2,1,2,0,1.44,77.56,21.0,98.56,1.44,77.56,21.0,98.56,,,,,,,,,4.50208688083018,0.255520055516445,1.88100065985948,0.762949993080501,1.76978726050009,21.032369216452,33.4397331680676,0.876369609559739,35.480183156134,1.6889,1.8242,2.0175,2.4213,2.8511,2.5697,2.7589,2.3424,2.0672,1.8837,0
ENCFF993TBF,DNase-seq,mouse,y2015,paired-ended,2,2,2.0,2,0,0,2,2,1,0,2,0,,,,,45.04,44.15,10.81,71.74,45.04,44.15,10.81,20.66,79.07,12.33,8.6,71.74,8.9487276733308,0.517418865471095,1.23630701189351,0.644139832523643,1.5187452717929,12.1793598333664,23.9840750974738,1.20711001948473,49.7641163946631,1.0646,1.1785,1.3025,1.5883,7.1365,7.1895,2.1147,1.5853,1.3543,1.2115,0
ENCFF000ZOU,ChIP-seq,human,y2010,single-ended,2,0,2.0,0,0,1,1,2,2,1,2,1,72.65,19.91,7.44,27.35,72.65,19.91,7.44,27.35,,,,,,,,,2.77786463823405,0.146261800553374,1.40996375733452,0.529770328625048,1.32936846171925,15.5427876288743,31.9138205297098,0.754509150440853,45.5956537045088,1.4257,1.5135,1.6119,1.7668,2.0429,1.9897,1.7804,1.6347,1.5699,1.4709999999999999,1
ENCFF002EDR,ChIP-seq,human,y2014,single-ended,2,2,2.0,2,2,1,2,2,2,2,2,0,1.08,73.28,25.63,98.92,1.08,73.28,25.63,98.92,,,,,,,,,2.99684078083793,0.161972181404781,1.48222317227849,0.578936304820475,1.32086029061567,15.8015795080311,31.6223519579339,0.752586731279519,45.2826490727981,1.4153,1.4999,1.6175,1.7635,2.6325,2.3748,1.8323,1.6631,1.5705,1.4769999999999999,1
ENCFF615VIX,ChIP-seq,human,y2016,paired-ended,2,2,1.0,2,2,2,2,2,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
ENCFF687CSH,ChIP-seq,human,y2016,single-ended,2,2,0.0,2,1,1,2,2,2,2,2,0,4.5,74.7,20.8,95.5,4.5,74.7,20.8,95.5,,,,,,,,,3.33072370529322,0.219350729952175,1.56395143657995,0.623268417145662,1.57023888237609,16.0870385319017,31.2274108298211,0.783192643282777,44.5948248236473,1.4397,1.5166,1.6744,1.8713,2.3343,2.5465,2.0232,1.7864,1.6262,1.5402,1
ENCFF121YCH,ChIP-seq,human,y2017,paired-ended,2,2,0.0,2,2,1,2,2,2,1,2,0,,,,,3.01,83.71,13.28,97.71,3.01,83.71,13.28,2.21,77.56,13.64,8.8,97.71,4.15066570448848,0.238882109083729,1.76998716530296,0.692422236087178,1.80398231844909,15.6845901192171,31.4482647713521,0.81598545740275,43.3952201186166,1.5295,1.6119999999999999,1.7807,1.9195,3.2276,3.3768,2.0569,1.7758,1.6711,1.5971,0
ENCFF258EWB,ChIP-seq,human,y2016,paired-ended,2,2,2.0,2,0,1,2,1,2,1,1,0,,,,,16.92,67.92,15.16,88.97,16.92,67.92,15.16,20.82,82.28,7.01,10.71,88.97,2.62822517868874,0.160847704858127,1.43659573778889,0.54975700760509,1.5490575377243,14.9520544270572,30.4795772003187,0.747045979769023,47.4968392261899,1.4447,1.5090000000000001,1.6017,1.7433,1.9783,1.9663,1.7648,1.6508,1.5477,1.4895,1
ENCFF000YCL,ChIP-seq,human,y2012,single-ended,2,0,2.0,0,1,0,0,2,2,0,2,0,71.02,21.86,7.12,28.98,71.02,21.86,7.12,28.98,,,,,,,,,6.42715328200565,0.2792958862445,1.77793694385574,0.820539458025978,1.75703794183382,15.314098811699,30.6175452194547,1.00842757329108,41.9979648835895,1.5731,1.7012,1.8431,2.0871,4.5282,4.2668,2.189,1.869,1.7269999999999999,1.561,1
ENCFF001MOP,ChIP-seq,mouse,y2011,single-ended,2,2,2.0,2,2,2,2,2,2,2,2,0,9.02,64.57,26.42,90.98,9.02,64.57,26.42,90.98,,,,,,,,,1.70186200532002,0.261778525716423,1.37433726001122,0.448964245717951,2.43391700695864,11.8550285805049,27.1032255859355,1.30376562980656,53.5171211600287,1.2042,1.3609,1.4281,1.4823,1.9624,4.4761,1.8335,1.6612,1.5253,1.3755,0
ENCFF784CRV,ChIP-seq,mouse,y2015,single-ended,2,2,1.0,2,2,2,2,2,1,0,2,0,18.34,58.42,23.24,81.66,18.34,58.42,23.24,81.66,,,,,,,,,2.04517174159972,0.280302216205305,1.23268699451949,0.475439158551025,1.9288729360226,11.5151886440945,24.0714424165245,1.22706287266084,57.223833019822,1.2039,1.3957,1.5049,1.7083,2.3867,6.1325,2.2946,1.8485,1.6887,1.3478,1
