human_mixedChIP-seq_single-end_MAP-LOC-TSS	RFC	chi2-75	1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1	{"criterion": "entropy", "max_depth": 10, "max_features": "log2", "n_estimators": 100}	0.893	0.131
human_mixedChIP-seq_single-end_RAW-MAP-LOC-TSS	RFC	chi2-75	1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	{"criterion": "entropy", "max_depth": 20, "max_features": "log2", "n_estimators": 200}	0.894	0.129
human_narrowChIP-seq_single-end_RAW	RFC	No-100	all	{"criterion": "gini", "max_depth": 5, "max_features": "auto", "n_estimators": 200}	0.799	0.161
human_narrowChIP-seq_single-end_MAP	RFC	RFE-50	1,0,0,1	{"criterion": "entropy", "max_depth": 5, "max_features": "auto", "n_estimators": 200}	0.863	0.145
human_narrowChIP-seq_single-end_LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": "auto", "n_estimators": 100}	0.757	0.198
human_narrowChIP-seq_single-end_TSS	GBC	chi2-75	1,1,0,0,1,1,0,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.05, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 50, "subsample": 1.0}	0.723	0.211
human_narrowChIP-seq_single-end_RAW-MAP	ETC	RFE-50	1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1	{"criterion": "gini", "max_depth": 4, "max_features": null, "splitter": "best"}	0.859	0.143
human_narrowChIP-seq_single-end_RAW-LOC	RFC	RFE-75	1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1	{"criterion": "entropy", "max_depth": null, "max_features": "sqrt", "n_estimators": 500}	0.904	0.125
human_narrowChIP-seq_single-end_RAW-TSS	RFC	chi2-50	0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1	{"criterion": "entropy", "max_depth": 20, "max_features": "auto", "n_estimators": 500}	0.874	0.137
human_narrowChIP-seq_single-end_MAP-LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": "auto", "n_estimators": 100}	0.903	0.123
human_narrowChIP-seq_single-end_MAP-TSS	RFC	chi2-75	1,1,1,1,1,1,0,0,1,1,0,0,1,1	{"criterion": "entropy", "max_depth": 10, "max_features": "sqrt", "n_estimators": 500}	0.884	0.135
human_narrowChIP-seq_single-end_LOC-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": null, "max_features": null, "n_estimators": 1000}	0.773	0.190
human_narrowChIP-seq_single-end_RAW-MAP-LOC	RFC	RFE-75	1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1	{"criterion": "gini", "max_depth": null, "max_features": "auto", "n_estimators": 100}	0.908	0.119
human_narrowChIP-seq_single-end_RAW-MAP-TSS	RFC	chi2-50	1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1	{"criterion": "gini", "max_depth": 5, "max_features": null, "n_estimators": 1000}	0.886	0.131
human_narrowChIP-seq_single-end_RAW-LOC-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": null, "n_estimators": 200}	0.901	0.126
human_narrowChIP-seq_single-end_MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 1.0}	0.908	0.124
human_narrowChIP-seq_single-end_RAW-MAP-LOC-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": 20, "max_features": "auto", "n_estimators": 100}	0.907	0.121
human_broadChIP-seq_single-end_RAW	MLP	RFE-25	0,0,1,0,0,0,0,1,0,0,1,0	{"alpha": 0.001, "hidden_layer_sizes": [5], "max_iter": 500, "solver": "lbfgs"}	0.715	0.198
human_broadChIP-seq_single-end_MAP	RFC	chi2-75	1,1,1,0	{"criterion": "entropy", "max_depth": 5, "max_features": "auto", "n_estimators": 200}	0.798	0.174
human_broadChIP-seq_single-end_LOC	MLP	No-100	all	{"alpha": 0.001, "hidden_layer_sizes": [10], "max_iter": 500, "solver": "lbfgs"}	0.742	0.194
human_broadChIP-seq_single-end_TSS	GBC	RFE-75	1,1,0,0,0,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 0.85}	0.848	0.168
human_broadChIP-seq_single-end_RAW-MAP	RFC	chi2-25	1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0	{"criterion": "gini", "max_depth": 5, "max_features": "auto", "n_estimators": 500}	0.809	0.170
human_broadChIP-seq_single-end_RAW-LOC	MLP	RFE-25	0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0	{"alpha": 0.1, "hidden_layer_sizes": [10, 10], "max_iter": 500, "solver": "lbfgs"}	0.844	0.146
human_broadChIP-seq_single-end_RAW-TSS	RFC	chi2-50	0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1	{"criterion": "entropy", "max_depth": 20, "max_features": "auto", "n_estimators": 100}	0.821	0.156
human_broadChIP-seq_single-end_MAP-LOC	MLP	chi2-50	1,1,1,0,0,1,0,0,1,0,0,1,0	{"alpha": 0.1, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	0.838	0.172
human_broadChIP-seq_single-end_MAP-TSS	GBC	chi2-75	1,1,1,1,1,0,0,0,1,1,1,1,0,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 100, "subsample": 1.0}	0.861	0.156
human_broadChIP-seq_single-end_LOC-TSS	GBC	chi2-50	1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.2, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 1.0}	0.783	0.183
human_broadChIP-seq_single-end_RAW-MAP-LOC	LRN	chi2-50	1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1	{"C": 1000.0, "fit_intercept": false, "solver": "lbfgs"}	0.900	0.151
human_broadChIP-seq_single-end_RAW-MAP-TSS	GBC	RFE-75	1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 0.85}	0.853	0.156
human_broadChIP-seq_single-end_RAW-LOC-TSS	MLP	chi2-25	0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0	{"alpha": 0.01, "hidden_layer_sizes": [500, 400], "max_iter": 3000, "solver": "lbfgs"}	0.888	0.118
human_broadChIP-seq_single-end_MAP-LOC-TSS	GBC	chi2-50	1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 0.9}	0.830	0.153
human_broadChIP-seq_single-end_RAW-MAP-LOC-TSS	GBC	chi2-50	1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 0.85}	0.857	0.139
mouse_mixedChIP-seq_single-end_RAW	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 1.0}	0.960	0.077
mouse_mixedChIP-seq_single-end_MAP	MLP	No-100	all	{"alpha": 0.1, "hidden_layer_sizes": [500, 400], "max_iter": 100, "solver": "lbfgs"}	0.961	0.071
mouse_mixedChIP-seq_single-end_LOC	GBC	RFE-50	0,0,1,1,0,1,1,0,0	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 1.0}	0.829	0.176
mouse_mixedChIP-seq_single-end_TSS	MLP	No-100	all	{"alpha": 0.0001, "hidden_layer_sizes": [50], "max_iter": 500, "solver": "lbfgs"}	0.839	0.155
mouse_mixedChIP-seq_single-end_RAW-MAP	MLP	RFE-75	0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1	{"alpha": 0.0001, "hidden_layer_sizes": [50], "max_iter": 500, "solver": "lbfgs"}	0.964	0.066
mouse_mixedChIP-seq_single-end_RAW-LOC	MLP	RFE-50	1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0	{"alpha": 0.0001, "hidden_layer_sizes": [5], "max_iter": 100, "solver": "lbfgs"}	0.939	0.081
mouse_mixedChIP-seq_single-end_RAW-TSS	MLP	RFE-75	1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0	{"alpha": 0.01, "hidden_layer_sizes": [10], "max_iter": 100, "solver": "lbfgs"}	0.963	0.075
mouse_mixedChIP-seq_single-end_MAP-LOC	GBC	RFE-75	0,1,0,0,1,1,1,1,1,1,1,0,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 1.0}	0.951	0.067
mouse_mixedChIP-seq_single-end_MAP-TSS	GBC	chi2-50	1,1,1,1,1,0,0,0,1,0,0,0,0,1	{"criterion": "friedman_mse", "learning_rate": 0.05, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.2, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 1.0}	0.942	0.070
mouse_mixedChIP-seq_single-end_LOC-TSS	MLP	RFE-50	0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0	{"alpha": 1e-06, "hidden_layer_sizes": [100], "max_iter": 1000, "solver": "lbfgs"}	0.898	0.123
mouse_mixedChIP-seq_single-end_RAW-MAP-LOC	GBC	RFE-75	1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 0.85}	0.958	0.062
mouse_mixedChIP-seq_single-end_RAW-MAP-TSS	GBC	chi2-50	1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0	{"criterion": "friedman_mse", "learning_rate": 0.05, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.2, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 1.0}	0.965	0.063
mouse_mixedChIP-seq_single-end_RAW-LOC-TSS	MLP	RFE-50	0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0	{"alpha": 0.0001, "hidden_layer_sizes": [10, 10], "max_iter": 500, "solver": "lbfgs"}	0.956	0.076
mouse_mixedChIP-seq_single-end_MAP-LOC-TSS	RFC	chi2-75	1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "entropy", "max_depth": 10, "max_features": "sqrt", "n_estimators": 200}	0.954	0.067
mouse_mixedChIP-seq_single-end_RAW-MAP-LOC-TSS	GBC	chi2-50	1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 0.85}	0.952	0.062
mouse_narrowChIP-seq_single-end_RAW	KNN	RFE-50	0,0,1,1,1,1,0,0,1,0,0,1	{"metric": "manhattan", "n_neighbors": 8, "weights": "distance"}	0.969	0.050
mouse_narrowChIP-seq_single-end_MAP	MLP	chi2-75	0,1,1,1	{"alpha": 1e-06, "hidden_layer_sizes": [100, 50], "max_iter": 100, "solver": "lbfgs"}	0.956	0.057
mouse_narrowChIP-seq_single-end_LOC	GBC	RFE-50	0,0,1,1,0,1,1,0,0	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 0.9}	0.869	0.156
mouse_narrowChIP-seq_single-end_TSS	MLP	No-100	all	{"alpha": 0.1, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	0.850	0.162
mouse_narrowChIP-seq_single-end_RAW-MAP	GBC	RFE-75	0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 100, "subsample": 0.9}	0.961	0.050
mouse_narrowChIP-seq_single-end_RAW-LOC	MLP	RFE-50	0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0	{"alpha": 1e-06, "hidden_layer_sizes": [10], "max_iter": 100, "solver": "lbfgs"}	0.972	0.048
mouse_narrowChIP-seq_single-end_RAW-TSS	MLP	RFE-50	0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0	{"alpha": 0.1, "hidden_layer_sizes": [10, 10], "max_iter": 100, "solver": "lbfgs"}	0.963	0.063
mouse_narrowChIP-seq_single-end_MAP-LOC	ETC	RFE-75	0,1,1,1,1,0,1,1,0,1,1,1,0	{"criterion": "entropy", "max_depth": 2, "max_features": 3, "splitter": "best"}	0.959	0.054
mouse_narrowChIP-seq_single-end_MAP-TSS	MLP	chi2-25	0,1,1,1,0,0,0,0,0,0,0,0,0,0	{"alpha": 1e-06, "hidden_layer_sizes": [100, 50], "max_iter": 100, "solver": "lbfgs"}	0.956	0.057
mouse_narrowChIP-seq_single-end_LOC-TSS	MLP	RFE-50	0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0	{"alpha": 0.0001, "hidden_layer_sizes": [100], "max_iter": 500, "solver": "lbfgs"}	0.867	0.140
mouse_narrowChIP-seq_single-end_RAW-MAP-LOC	ETC	chi2-75	1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1	{"criterion": "entropy", "max_depth": 3, "max_features": null, "splitter": "best"}	0.945	0.050
mouse_narrowChIP-seq_single-end_RAW-MAP-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": 10, "max_features": null, "n_estimators": 500}	0.962	0.058
mouse_narrowChIP-seq_single-end_RAW-LOC-TSS	MLP	RFE-25	0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0	{"alpha": 1e-06, "hidden_layer_sizes": [500, 400], "max_iter": 100, "solver": "lbfgs"}	0.939	0.069
mouse_narrowChIP-seq_single-end_MAP-LOC-TSS	ETC	chi2-75	1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "entropy", "max_depth": 2, "max_features": null, "splitter": "best"}	0.942	0.057
mouse_narrowChIP-seq_single-end_RAW-MAP-LOC-TSS	MLP	chi2-75	1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1	{"alpha": 0.0001, "hidden_layer_sizes": [5, 5], "max_iter": 100, "solver": "lbfgs"}	0.949	0.055
mouse_broadChIP-seq_single-end_RAW	GBC	RFE-25	0,0,0,1,0,0,1,0,0,0,1,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 100, "subsample": 0.85}	0.887	0.094
mouse_broadChIP-seq_single-end_MAP	ETC	No-100	all	{"criterion": "gini", "max_depth": 4, "max_features": 1, "splitter": "random"}	0.887	0.095
mouse_broadChIP-seq_single-end_LOC	MLP	RFE-75	0,1,1,1,0,1,1,1,0	{"alpha": 1e-05, "hidden_layer_sizes": [500, 400], "max_iter": 3000, "solver": "lbfgs"}	0.914	0.149
mouse_broadChIP-seq_single-end_TSS	GBC	chi2-50	0,1,1,1,1,0,0,0,0,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 0.9}	0.850	0.148
mouse_broadChIP-seq_single-end_RAW-MAP	GBC	RFE-75	0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 1.0}	0.925	0.085
mouse_broadChIP-seq_single-end_RAW-LOC	GBC	RFE-25	0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 100, "subsample": 1.0}	0.900	0.107
mouse_broadChIP-seq_single-end_RAW-TSS	ETC	No-100	all	{"criterion": "gini", "max_depth": null, "max_features": 3, "splitter": "best"}	0.908	0.092
mouse_broadChIP-seq_single-end_MAP-LOC	ETC	chi2-50	1,1,1,1,0,0,0,0,1,0,0,1,0	{"criterion": "gini", "max_depth": 2, "max_features": 4, "splitter": "best"}	0.932	0.097
mouse_broadChIP-seq_single-end_MAP-TSS	GBC	RFE-75	1,0,0,1,1,0,1,1,1,1,0,1,1,1	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.2, "min_samples_split": 0.30000000000000004, "n_estimators": 200, "subsample": 1.0}	1.000	0.064
mouse_broadChIP-seq_single-end_LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 0.9}	0.850	0.143
mouse_broadChIP-seq_single-end_RAW-MAP-LOC	MLP	chi2-50	1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0	{"alpha": 0.001, "hidden_layer_sizes": [100], "max_iter": 100, "solver": "lbfgs"}	0.964	0.075
mouse_broadChIP-seq_single-end_RAW-MAP-TSS	MLP	No-100	all	{"alpha": 0.0001, "hidden_layer_sizes": [500, 400], "max_iter": 500, "solver": "lbfgs"}	0.975	0.061
mouse_broadChIP-seq_single-end_RAW-LOC-TSS	KNN	RFE-25	0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0	{"metric": "manhattan", "n_neighbors": 6, "weights": "uniform"}	0.900	0.105
mouse_broadChIP-seq_single-end_MAP-LOC-TSS	MLP	RFE-50	0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1	{"alpha": 0.001, "hidden_layer_sizes": [50, 10], "max_iter": 500, "solver": "lbfgs"}	0.900	0.077
mouse_broadChIP-seq_single-end_RAW-MAP-LOC-TSS	MLP	chi2-50	1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0	{"alpha": 0.0001, "hidden_layer_sizes": [500, 400], "max_iter": 100, "solver": "lbfgs"}	0.989	0.062
