human_broadChIP-seq_single-end_LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.2, "min_samples_split": 0.2, "n_estimators": 200, "subsample": 1.0}	0.806	0.206
human_broadChIP-seq_single-end_RAW-MAP-LOC	MLP	No-100	all	{"alpha": 1e-06, "hidden_layer_sizes": [5], "max_iter": 100, "solver": "lbfgs"}	0.875	0.161
human_broadChIP-seq_single-end_RAW-MAP-TSS	MLP	No-100	all	{"alpha": 0.1, "hidden_layer_sizes": [10, 10], "max_iter": 100, "solver": "lbfgs"}	0.832	0.175
human_broadChIP-seq_single-end_RAW-LOC-TSS	MLP	No-100	all	{"alpha": 0.01, "hidden_layer_sizes": [5, 5], "max_iter": 1500, "solver": "lbfgs"}	0.846	0.171
human_broadChIP-seq_single-end_MAP-LOC-TSS	MLP	No-100	all	{"alpha": 1e-06, "hidden_layer_sizes": [50], "max_iter": 500, "solver": "lbfgs"}	0.869	0.177
human_broadChIP-seq_single-end_RAW-MAP-LOC-TSS	MLP	No-100	all	{"alpha": 0.01, "hidden_layer_sizes": [50, 10], "max_iter": 1000, "solver": "lbfgs"}	0.869	0.160
mouse_mixedChIP-seq_single-end_RAW	SVC	No-100	all	{"C": 0.1, "gamma": 1}	0.963	0.102
mouse_mixedChIP-seq_single-end_MAP	MLP	No-100	all	{"alpha": 1e-06, "hidden_layer_sizes": [200, 100], "max_iter": 100, "solver": "lbfgs"}	0.963	0.071
mouse_mixedChIP-seq_single-end_LOC	RFC	No-100	all	{"criterion": "gini", "max_depth": 5, "max_features": "sqrt", "n_estimators": 1000}	0.818	0.181
mouse_mixedChIP-seq_single-end_TSS	MLP	No-100	all	{"alpha": 0.0001, "hidden_layer_sizes": [50], "max_iter": 1500, "solver": "lbfgs"}	0.845	0.173
mouse_mixedChIP-seq_single-end_RAW-MAP	RFC	No-100	all	{"criterion": "gini", "max_depth": 5, "max_features": "auto", "n_estimators": 500}	0.969	0.069
mouse_mixedChIP-seq_single-end_RAW-LOC	LRN	No-100	all	{"C": 10.0, "fit_intercept": false, "solver": "lbfgs"}	0.960	0.089
mouse_mixedChIP-seq_single-end_RAW-TSS	LRN	No-100	all	{"C": 10.0, "fit_intercept": false, "solver": "lbfgs"}	0.958	0.089
mouse_mixedChIP-seq_single-end_MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.05, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 1.0}	0.965	0.072
mouse_mixedChIP-seq_single-end_MAP-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": 10, "max_features": "auto", "n_estimators": 200}	0.958	0.072
mouse_mixedChIP-seq_single-end_LOC-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": 20, "max_features": null, "n_estimators": 1000}	0.848	0.171
mouse_mixedChIP-seq_single-end_RAW-MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 100, "subsample": 1.0}	0.971	0.067
mouse_mixedChIP-seq_single-end_RAW-MAP-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 50, "subsample": 0.85}	0.972	0.068
mouse_mixedChIP-seq_single-end_RAW-LOC-TSS	LRN	No-100	all	{"C": 1000.0, "fit_intercept": true, "solver": "lbfgs"}	0.954	0.093
mouse_mixedChIP-seq_single-end_MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 50, "subsample": 1.0}	0.962	0.071
mouse_mixedChIP-seq_single-end_RAW-MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.1, "n_estimators": 50, "subsample": 1.0}	0.969	0.069
mouse_narrowChIP-seq_single-end_RAW	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.05, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 1.0}	0.963	0.067
mouse_narrowChIP-seq_single-end_MAP	SVC	No-100	all	{"C": 1, "gamma": 0.01}	0.961	0.066
mouse_narrowChIP-seq_single-end_LOC	RFC	No-100	all	{"criterion": "entropy", "max_depth": 5, "max_features": null, "n_estimators": 1000}	0.840	0.171
mouse_narrowChIP-seq_single-end_TSS	MLP	No-100	all	{"alpha": 0.001, "hidden_layer_sizes": [200, 100], "max_iter": 500, "solver": "lbfgs"}	0.853	0.177
mouse_narrowChIP-seq_single-end_RAW-MAP	LRN	No-100	all	{"C": 1000.0, "fit_intercept": false, "solver": "lbfgs"}	0.971	0.065
mouse_narrowChIP-seq_single-end_RAW-LOC	MLP	No-100	all	{"alpha": 0.01, "hidden_layer_sizes": [5, 5], "max_iter": 500, "solver": "lbfgs"}	0.969	0.073
mouse_narrowChIP-seq_single-end_RAW-TSS	ETC	No-100	all	{"criterion": "entropy", "max_depth": 3, "max_features": 3, "splitter": "random"}	0.960	0.076
mouse_narrowChIP-seq_single-end_MAP-LOC	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.05, "loss": "deviance", "max_depth": 8, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 50, "subsample": 1.0}	0.970	0.058
mouse_narrowChIP-seq_single-end_MAP-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": 5, "max_features": "log2", "n_estimators": 100}	0.961	0.066
mouse_narrowChIP-seq_single-end_LOC-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": 20, "max_features": null, "n_estimators": 500}	0.848	0.166
mouse_narrowChIP-seq_single-end_RAW-MAP-LOC	RFC	No-100	all	{"criterion": "gini", "max_depth": 10, "max_features": null, "n_estimators": 100}	0.970	0.058
mouse_narrowChIP-seq_single-end_RAW-MAP-TSS	RFC	No-100	all	{"criterion": "gini", "max_depth": 10, "max_features": null, "n_estimators": 100}	0.964	0.064
mouse_narrowChIP-seq_single-end_RAW-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 100, "subsample": 1.0}	0.958	0.088
mouse_narrowChIP-seq_single-end_MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 3, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.2, "n_estimators": 50, "subsample": 0.85}	0.967	0.058
mouse_narrowChIP-seq_single-end_RAW-MAP-LOC-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.30000000000000004, "n_estimators": 100, "subsample": 1.0}	0.970	0.064
mouse_broadChIP-seq_single-end_RAW	ETC	No-100	all	{"criterion": "gini", "max_depth": 4, "max_features": 2, "splitter": "random"}	0.950	0.114
mouse_broadChIP-seq_single-end_MAP	MLP	No-100	all	{"alpha": 1e-05, "hidden_layer_sizes": [10], "max_iter": 1000, "solver": "lbfgs"}	0.950	0.155
mouse_broadChIP-seq_single-end_LOC	MLP	No-100	all	{"alpha": 0.001, "hidden_layer_sizes": [100], "max_iter": 100, "solver": "lbfgs"}	0.928	0.205
mouse_broadChIP-seq_single-end_TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 3, "max_features": "sqrt", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 1.0}	0.931	0.188
mouse_broadChIP-seq_single-end_RAW-MAP	MLP	No-100	all	{"alpha": 0.001, "hidden_layer_sizes": [10], "max_iter": 1500, "solver": "sgd"}	0.975	0.118
mouse_broadChIP-seq_single-end_RAW-LOC	MLP	No-100	all	{"alpha": 1e-05, "hidden_layer_sizes": [50, 10], "max_iter": 1500, "solver": "sgd"}	0.950	0.163
mouse_broadChIP-seq_single-end_RAW-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.1, "loss": "deviance", "max_depth": 5, "max_features": "log2", "min_samples_leaf": 0.1, "min_samples_split": 0.4, "n_estimators": 200, "subsample": 0.9}	0.950	0.138
mouse_broadChIP-seq_single-end_MAP-LOC	MLP	No-100	all	{"alpha": 0.0001, "hidden_layer_sizes": [100, 50], "max_iter": 3000, "solver": "sgd"}	0.975	0.132
mouse_broadChIP-seq_single-end_MAP-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.2, "min_samples_split": 0.30000000000000004, "n_estimators": 50, "subsample": 0.85}	1.000	0.104
mouse_broadChIP-seq_single-end_LOC-TSS	MLP	No-100	all	{"alpha": 0.01, "hidden_layer_sizes": [50, 10], "max_iter": 1000, "solver": "lbfgs"}	0.978	0.188
mouse_broadChIP-seq_single-end_RAW-MAP-LOC	RFC	No-100	all	{"criterion": "gini", "max_depth": null, "max_features": "auto", "n_estimators": 200}	0.975	0.099
mouse_broadChIP-seq_single-end_RAW-MAP-TSS	GBC	No-100	all	{"criterion": "friedman_mse", "learning_rate": 0.2, "loss": "deviance", "max_depth": 8, "max_features": "log2", "min_samples_leaf": 0.2, "min_samples_split": 0.30000000000000004, "n_estimators": 50, "subsample": 0.85}	1.000	0.097
mouse_broadChIP-seq_single-end_RAW-LOC-TSS	MLP	No-100	all	{"alpha": 0.1, "hidden_layer_sizes": [5], "max_iter": 1500, "solver": "lbfgs"}	0.989	0.189
mouse_broadChIP-seq_single-end_MAP-LOC-TSS	MLP	No-100	all	{"alpha": 1e-06, "hidden_layer_sizes": [10, 10], "max_iter": 100, "solver": "lbfgs"}	0.988	0.083
mouse_broadChIP-seq_single-end_RAW-MAP-LOC-TSS	RFC	No-100	all	{"criterion": "entropy", "max_depth": 10, "max_features": "sqrt", "n_estimators": 500}	0.975	0.106
